,train_min_loss,train_min_acc,train_min_epoch,val_min_loss,val_min_acc,val_min_epoch,test_loss,test_acc,test_epoch,test_target_object,test_type,model
65,0.0005015154078592776,1.0,11,0.0005864494238007215,1.0,11,0.012078311806544662,0.999609375,11,Knight,target_object,resnext-saycam(S)-v
66,0.0004445158428935382,1.0,11,0.0005167919074925262,1.0,11,0.036876179929822686,0.98828125,11,Lego,target_object,resnext-saycam(S)-v
67,0.0002729299229699953,1.0,13,0.0002675949542338328,1.0,13,0.0010596120584523306,1.0,13,Pineapple,target_object,resnext-saycam(S)-v
68,0.0004880512829201863,1.0,11,0.0004444889387481713,1.0,11,0.1053672076202929,0.955078125,11,PingPong,target_object,resnext-saycam(S)-v
69,0.00023576174590912862,1.0,15,0.0002249997617452339,1.0,15,0.04463039009133354,0.980859375,15,Robot,target_object,resnext-saycam(S)-v
70,0.0005380794908754756,1.0,11,0.0004563007439303744,1.0,11,0.00036383419646881523,1.0,11,RubberDuck,target_object,resnext-saycam(S)-v
71,0.0004590197397638002,1.0,10,0.000390447106058543,1.0,10,0.03569282869575545,0.988671875,10,Teddy,target_object,resnext-saycam(S)-v
72,0.00034717434003252976,1.0,12,0.00037144926058577506,1.0,12,0.41432458609342576,0.869140625,12,BeachBall,target_object,resnext-saycam(S)-hv
73,0.0004088245564323975,1.0,11,0.00042461998132889027,1.0,11,0.003630118454748299,0.999609375,11,Knight,target_object,resnext-saycam(S)-hv
74,0.0005209186861479379,1.0,11,0.000540399814261556,1.0,11,0.04873540971893817,0.98203125,11,Lego,target_object,resnext-saycam(S)-hv
75,0.0004831134119524764,1.0,11,0.0004623824191055194,1.0,11,0.009371225003269501,0.998046875,11,Pineapple,target_object,resnext-saycam(S)-hv
76,0.00031808185277933717,1.0,13,0.000353715989279278,1.0,13,0.19212231319397688,0.91875,13,PingPong,target_object,resnext-saycam(S)-hv
77,0.0004199655153563158,1.0,13,0.00045942420027651157,1.0,13,0.13041178770363332,0.94296875,13,Robot,target_object,resnext-saycam(S)-hv
78,0.00030108138745979187,1.0,15,0.0003627521572135655,1.0,15,0.0008310493914905237,1.0,15,RubberDuck,target_object,resnext-saycam(S)-hv
79,0.0005175098831782436,1.0,11,0.0005578190918770685,1.0,11,0.055180500447750094,0.98046875,11,Teddy,target_object,resnext-saycam(S)-hv
80,0.0005379633591146845,1.0,16,0.000675579796994238,1.0,16,0.0018629289770615287,1.0,16,BeachBall,target_object,resnext-DINO-S
81,0.0003810949397426128,1.0,15,0.0005310293641481881,1.0,15,0.0015998348098946735,1.0,15,Knight,target_object,resnext-DINO-S
82,0.00042950948967189777,1.0,14,0.0006265247533779725,1.0,13,0.03252761545591056,0.992578125,13,Lego,target_object,resnext-DINO-S
83,0.0003137085573844844,1.0,17,0.0005715011959962014,1.0,17,0.00022326616190184722,1.0,17,Pineapple,target_object,resnext-DINO-S
84,0.0003508682640659597,1.0,17,0.000792639735404269,1.0,17,0.015299013338517398,0.998828125,17,PingPong,target_object,resnext-DINO-S
85,0.00043421772999374707,1.0,15,0.0009026928892126307,1.0,15,0.004795714540523477,1.0,15,Robot,target_object,resnext-DINO-S
86,0.000278919274005818,1.0,18,0.0007404573490410778,1.0,17,0.0008717835040442879,1.0,17,RubberDuck,target_object,resnext-DINO-S
87,0.0003889447116990585,1.0,17,0.0007467930138643299,1.0,17,0.009803059790283442,1.0,17,Teddy,target_object,resnext-DINO-S
88,0.0004553334972291555,1.0,15,0.0006238453014313043,1.0,15,0.0012372512890578946,1.0,15,BeachBall,target_object,resnext-DINO-ImageNet
89,0.0005210643530553649,1.0,14,0.0005817387443260356,1.0,14,0.004572411155095324,0.99921875,14,Knight,target_object,resnext-DINO-ImageNet
90,0.0002747620904413024,1.0,17,0.00038465249209756233,1.0,17,0.013111666223267093,0.9984375,17,Lego,target_object,resnext-DINO-ImageNet
91,0.0002558563737316017,1.0,17,0.0003237026789325422,1.0,17,0.0015369551851108555,1.0,17,Pineapple,target_object,resnext-DINO-ImageNet
92,0.00048800601933166206,1.0,16,0.0005458823273199544,1.0,16,0.003977166835102253,1.0,16,PingPong,target_object,resnext-DINO-ImageNet
93,0.0003475122578640417,1.0,16,0.0003557376351506848,1.0,16,0.01907576234661974,0.993359375,16,Robot,target_object,resnext-DINO-ImageNet
94,0.00031682221240793035,1.0,17,0.0002976293913629239,1.0,17,0.010178835017723032,0.99609375,17,RubberDuck,target_object,resnext-DINO-ImageNet
95,0.00043049758627056883,1.0,15,0.000452851385489339,1.0,15,0.00036207915800332555,1.0,15,Teddy,target_object,resnext-DINO-ImageNet
