,model,example_index,configuration_index,reference_object,target_object,containment_high_containment_cos,containment_behind_cos,containment_support_cos,high_containment_behind_cos,high_containment_support_cos,behind_support_cos
880,resnext-random,80,5,Basket,BeachBall,0.9995425343513489,0.9996017813682556,0.9994981288909912,0.9998397827148438,0.9998591542243958,0.999843180179596
881,resnext-random,81,5,Basket,Knight,0.9997082352638245,0.9996822476387024,0.9996492266654968,0.9999718070030212,0.9999131560325623,0.9999108910560608
882,resnext-random,82,5,Basket,Lego,0.9995408654212952,0.9997128248214722,0.9994508624076843,0.9998209476470947,0.9999004006385803,0.9997689127922058
883,resnext-random,83,5,Basket,Pineapple,0.9996906518936157,0.9996992945671082,0.9996521472930908,0.9999362826347351,0.999910831451416,0.9998993873596191
884,resnext-random,84,5,Basket,Robot,0.9996153712272644,0.9997232556343079,0.9995551705360413,0.9998807907104492,0.9999113082885742,0.9998667240142822
885,resnext-random,85,5,Basket,RubberDuck,0.9996789693832397,0.999740719795227,0.9995389580726624,0.9998751878738403,0.9998872876167297,0.9997153878211975
886,resnext-random,86,5,Basket,Teddy,0.9993406534194946,0.9996368885040283,0.9991958737373352,0.9996764063835144,0.9997432827949524,0.9995793700218201
887,resnext-random,87,5,Basket,Truck,0.999609649181366,0.9997144341468811,0.9995504021644592,0.9998946785926819,0.9999223351478577,0.9998717308044434
888,resnext-random,88,5,WoodenBasket,BeachBall,0.9994984269142151,0.9995864629745483,0.9995185136795044,0.9998631477355957,0.9998719096183777,0.9998399615287781
889,resnext-random,89,5,WoodenBasket,Knight,0.9996819496154785,0.9996751546859741,0.9996961355209351,0.9999614357948303,0.9999316334724426,0.9999085068702698
890,resnext-random,90,5,WoodenBasket,Lego,0.9995495080947876,0.9997037649154663,0.9994364976882935,0.9998553395271301,0.9999144077301025,0.9997658133506775
891,resnext-random,91,5,WoodenBasket,Pineapple,0.9996639490127563,0.999681293964386,0.999700665473938,0.9999351501464844,0.9999227523803711,0.9998987317085266
892,resnext-random,92,5,WoodenBasket,Robot,0.99959796667099,0.9996907711029053,0.999549925327301,0.9999040365219116,0.9999301433563232,0.9998654723167419
893,resnext-random,93,5,WoodenBasket,RubberDuck,0.9996719360351562,0.9996908903121948,0.9996016621589661,0.9998447895050049,0.9998998641967773,0.999707818031311
894,resnext-random,94,5,WoodenBasket,Teddy,0.9993579387664795,0.9996368885040283,0.9992106556892395,0.9997310042381287,0.9997758269309998,0.9995535612106323
895,resnext-random,95,5,WoodenBasket,Truck,0.9995971918106079,0.9996930360794067,0.9995666146278381,0.9998974800109863,0.9999263286590576,0.9998623728752136
896,resnext-random,96,6,Basket,BeachBall,0.9994750022888184,0.9995704293251038,0.9994613528251648,0.9998247623443604,0.9998690485954285,0.999841570854187
897,resnext-random,97,6,Basket,Knight,0.9996455907821655,0.9996464252471924,0.9995696544647217,0.9999765753746033,0.9999192357063293,0.9999139904975891
898,resnext-random,98,6,Basket,Lego,0.9995583891868591,0.999646782875061,0.9994507431983948,0.9998905062675476,0.9999005794525146,0.9998950362205505
899,resnext-random,99,6,Basket,Pineapple,0.9996339678764343,0.9996357560157776,0.9995924234390259,0.9999356865882874,0.9999120831489563,0.9998595118522644
900,resnext-random,100,6,Basket,Robot,0.9995883107185364,0.9996793270111084,0.999548077583313,0.9998907446861267,0.9999104142189026,0.9998759031295776
901,resnext-random,101,6,Basket,RubberDuck,0.9996910691261292,0.9997078776359558,0.9995627999305725,0.9999526739120483,0.9999179244041443,0.999868631362915
902,resnext-random,102,6,Basket,Teddy,0.9995003938674927,0.9995994567871094,0.9992952346801758,0.9998074769973755,0.9997925162315369,0.9997230768203735
903,resnext-random,103,6,Basket,Truck,0.9996079206466675,0.9996642470359802,0.9995576739311218,0.9999234676361084,0.9999297857284546,0.9999228715896606
904,resnext-random,104,6,WoodenBasket,BeachBall,0.9995248317718506,0.9996546506881714,0.9995390772819519,0.9998390078544617,0.9998695254325867,0.999854564666748
905,resnext-random,105,6,WoodenBasket,Knight,0.9997109174728394,0.9997276067733765,0.9996486306190491,0.9999706149101257,0.9999329447746277,0.9999129176139832
906,resnext-random,106,6,WoodenBasket,Lego,0.9996387362480164,0.9997301697731018,0.9995020627975464,0.9999054670333862,0.9998931288719177,0.9998667240142822
907,resnext-random,107,6,WoodenBasket,Pineapple,0.9997082948684692,0.9997135400772095,0.9996959567070007,0.9999361634254456,0.9999328851699829,0.9998894929885864
908,resnext-random,108,6,WoodenBasket,Robot,0.9996734857559204,0.9997379183769226,0.9996150135993958,0.9999021291732788,0.9999088048934937,0.9998533129692078
909,resnext-random,109,6,WoodenBasket,RubberDuck,0.9997407793998718,0.9997666478157043,0.9996548295021057,0.9999281167984009,0.9998990297317505,0.9998729825019836
910,resnext-random,110,6,WoodenBasket,Teddy,0.9995657205581665,0.9996598958969116,0.999351978302002,0.9998422265052795,0.9998019337654114,0.9997193217277527
911,resnext-random,111,6,WoodenBasket,Truck,0.9996678233146667,0.9997537732124329,0.9996452927589417,0.9999192953109741,0.9999257922172546,0.999927818775177
912,resnext-random,112,7,Basket,BeachBall,0.9995818734169006,0.9996869564056396,0.9993191957473755,0.9998383522033691,0.9998334050178528,0.9996982216835022
913,resnext-random,113,7,Basket,Knight,0.9997154474258423,0.9997271299362183,0.9995760917663574,0.9999706149101257,0.9999179840087891,0.9998838901519775
914,resnext-random,114,7,Basket,Lego,0.9995789527893066,0.9997049570083618,0.9993711113929749,0.9999000430107117,0.9998650550842285,0.9997763633728027
915,resnext-random,115,7,Basket,Pineapple,0.9997015595436096,0.9997370839118958,0.9995921850204468,0.9999440908432007,0.9999027252197266,0.9998786449432373
916,resnext-random,116,7,Basket,Robot,0.9997037053108215,0.9997384548187256,0.9996242523193359,0.9999458193778992,0.9999285936355591,0.9999110102653503
917,resnext-random,117,7,Basket,RubberDuck,0.9997374415397644,0.9997450113296509,0.9995327591896057,0.9999473690986633,0.9998545050621033,0.999814510345459
918,resnext-random,118,7,Basket,Teddy,0.9996308088302612,0.9995872974395752,0.9993295669555664,0.9998173117637634,0.9996801018714905,0.9995421171188354
919,resnext-random,119,7,Basket,Truck,0.9997013211250305,0.9997110366821289,0.9994451403617859,0.9999663829803467,0.9998637437820435,0.9998564124107361
920,resnext-random,120,7,WoodenBasket,BeachBall,0.9995908737182617,0.9996871948242188,0.9992870092391968,0.9998587965965271,0.9998018145561218,0.9996854066848755
921,resnext-random,121,7,WoodenBasket,Knight,0.999732255935669,0.9997415542602539,0.9995805621147156,0.9999598860740662,0.999913215637207,0.999875009059906
922,resnext-random,122,7,WoodenBasket,Lego,0.999594509601593,0.9997254610061646,0.9993183612823486,0.9999163150787354,0.999858558177948,0.9997596740722656
923,resnext-random,123,7,WoodenBasket,Pineapple,0.9997190833091736,0.9997298121452332,0.9995798468589783,0.9999204874038696,0.9998573660850525,0.9998708367347717
924,resnext-random,124,7,WoodenBasket,Robot,0.9997000098228455,0.9997337460517883,0.9996219873428345,0.9999409914016724,0.9999127984046936,0.9999155402183533
925,resnext-random,125,7,WoodenBasket,RubberDuck,0.9997524619102478,0.9997513890266418,0.9994971752166748,0.9999364614486694,0.9997978806495667,0.9997644424438477
926,resnext-random,126,7,WoodenBasket,Teddy,0.9996554851531982,0.9996001124382019,0.9992749691009521,0.9998528957366943,0.9997062087059021,0.9995503425598145
927,resnext-random,127,7,WoodenBasket,Truck,0.9997243881225586,0.9997339844703674,0.9993910193443298,0.999971866607666,0.9998190999031067,0.999825656414032
928,resnext-random,128,8,Basket,BeachBall,0.999274730682373,0.9992008805274963,0.9991230964660645,0.9994146823883057,0.9996840953826904,0.999576985836029
929,resnext-random,129,8,Basket,Knight,0.9994460940361023,0.9993880987167358,0.999525785446167,0.9999622702598572,0.9998973608016968,0.9998489022254944
930,resnext-random,130,8,Basket,Lego,0.9992114901542664,0.9992442727088928,0.9993717074394226,0.9994990229606628,0.9997888207435608,0.9996146559715271
931,resnext-random,131,8,Basket,Pineapple,0.9995132088661194,0.9993818998336792,0.9995783567428589,0.9998781085014343,0.9998725056648254,0.9997443556785583
932,resnext-random,132,8,Basket,Robot,0.9992756843566895,0.9994652271270752,0.9993981122970581,0.9998264312744141,0.9998276233673096,0.9998326897621155
933,resnext-random,133,8,Basket,RubberDuck,0.9994339942932129,0.9994221925735474,0.9994273781776428,0.9998880624771118,0.9999051690101624,0.9998406171798706
934,resnext-random,134,8,Basket,Teddy,0.9990537166595459,0.9993800520896912,0.998336136341095,0.9995402693748474,0.999559223651886,0.9988806247711182
935,resnext-random,135,8,Basket,Truck,0.9993729591369629,0.9994487166404724,0.9994829893112183,0.9998663067817688,0.9999041557312012,0.9998683929443359
936,resnext-random,136,8,WoodenBasket,BeachBall,0.9993530511856079,0.9993929266929626,0.9992384910583496,0.9995350241661072,0.9997755289077759,0.9995350241661072
937,resnext-random,137,8,WoodenBasket,Knight,0.9995487928390503,0.9995227456092834,0.999595046043396,0.9999179840087891,0.9999048113822937,0.9998430013656616
938,resnext-random,138,8,WoodenBasket,Lego,0.9993590712547302,0.9994634985923767,0.9994310736656189,0.9995229244232178,0.9998509883880615,0.9995856285095215
939,resnext-random,139,8,WoodenBasket,Pineapple,0.9995728135108948,0.9995363354682922,0.9996376633644104,0.9998569488525391,0.9998615384101868,0.9997783303260803
940,resnext-random,140,8,WoodenBasket,Robot,0.9994115233421326,0.9996073246002197,0.9995433688163757,0.9998111724853516,0.9997832179069519,0.9998621940612793
941,resnext-random,141,8,WoodenBasket,RubberDuck,0.9994913339614868,0.9995454549789429,0.9994902610778809,0.9997828006744385,0.999875545501709,0.9997912049293518
942,resnext-random,142,8,WoodenBasket,Teddy,0.9991263151168823,0.9995097517967224,0.9983811378479004,0.9995575547218323,0.9995856881141663,0.9988608360290527
943,resnext-random,143,8,WoodenBasket,Truck,0.9994809627532959,0.9996240139007568,0.9995301961898804,0.9998604655265808,0.9998947381973267,0.9998422861099243
944,resnext-random,144,9,Basket,BeachBall,0.9994303584098816,0.9995856285095215,0.9993725419044495,0.9997618198394775,0.9996451735496521,0.9997974634170532
945,resnext-random,145,9,Basket,Knight,0.999712347984314,0.9996982216835022,0.9995730519294739,0.9999604225158691,0.9997817873954773,0.9997339248657227
946,resnext-random,146,9,Basket,Lego,0.9994834065437317,0.9996228218078613,0.999211311340332,0.9997537732124329,0.9997555017471313,0.9995627403259277
947,resnext-random,147,9,Basket,Pineapple,0.9997217059135437,0.9996895790100098,0.9996563196182251,0.9999104738235474,0.9998027682304382,0.9997234344482422
948,resnext-random,148,9,Basket,Robot,0.9995753169059753,0.9996330738067627,0.9994250535964966,0.9999105334281921,0.99980229139328,0.9997933506965637
949,resnext-random,149,9,Basket,RubberDuck,0.9996593594551086,0.9996596574783325,0.9994847178459167,0.9998985528945923,0.9998429417610168,0.9996919631958008
950,resnext-random,150,9,Basket,Teddy,0.9995366930961609,0.9995783567428589,0.9988211989402771,0.9997234344482422,0.9993550777435303,0.9993917942047119
951,resnext-random,151,9,Basket,Truck,0.9994814991950989,0.9996858239173889,0.9994398951530457,0.9998569488525391,0.9998776912689209,0.9998095035552979
952,resnext-random,152,9,WoodenBasket,BeachBall,0.9994279146194458,0.9996034502983093,0.9995080828666687,0.9998031854629517,0.9997303485870361,0.9997764229774475
953,resnext-random,153,9,WoodenBasket,Knight,0.9997114539146423,0.9997236728668213,0.9997085928916931,0.9999447464942932,0.9998664259910583,0.9997962713241577
954,resnext-random,154,9,WoodenBasket,Lego,0.9995023608207703,0.9996489882469177,0.99936842918396,0.999785304069519,0.9998550415039062,0.9996392726898193
955,resnext-random,155,9,WoodenBasket,Pineapple,0.9997127056121826,0.999710202217102,0.999751627445221,0.9998948574066162,0.9998331069946289,0.9997223615646362
956,resnext-random,156,9,WoodenBasket,Robot,0.9995570778846741,0.9996317625045776,0.9995381832122803,0.9999173283576965,0.999843955039978,0.9998393654823303
957,resnext-random,157,9,WoodenBasket,RubberDuck,0.9996516704559326,0.999671995639801,0.9996246099472046,0.9998573064804077,0.9999096989631653,0.9997367858886719
958,resnext-random,158,9,WoodenBasket,Teddy,0.9995251893997192,0.9995875954627991,0.9989233613014221,0.9997397065162659,0.9994384050369263,0.9993969202041626
959,resnext-random,159,9,WoodenBasket,Truck,0.9994893074035645,0.9996985793113708,0.9995363354682922,0.9998714923858643,0.9999224543571472,0.9998562932014465
960,resnext-saycam(S)-s,0,0,Basket,BeachBall,0.8262431621551514,0.8534949421882629,0.8599836826324463,0.8954668641090393,0.9026430249214172,0.967829704284668
961,resnext-saycam(S)-s,1,0,Basket,Knight,0.8425533175468445,0.848156750202179,0.8456966876983643,0.9546784162521362,0.9338697791099548,0.9694564342498779
962,resnext-saycam(S)-s,2,0,Basket,Lego,0.8352943658828735,0.8443293571472168,0.8575769066810608,0.9305543899536133,0.8962815999984741,0.9633544087409973
963,resnext-saycam(S)-s,3,0,Basket,Pineapple,0.8293845653533936,0.8276012539863586,0.8232132196426392,0.9430466294288635,0.92160564661026,0.9665738344192505
964,resnext-saycam(S)-s,4,0,Basket,Robot,0.816451370716095,0.8013425469398499,0.7981048226356506,0.8907971978187561,0.8851407766342163,0.952647864818573
965,resnext-saycam(S)-s,5,0,Basket,RubberDuck,0.8249845504760742,0.8370935320854187,0.810205340385437,0.926324188709259,0.9110479950904846,0.9646651744842529
966,resnext-saycam(S)-s,6,0,Basket,Teddy,0.8303235173225403,0.8689854741096497,0.8567403554916382,0.8954430818557739,0.8977401256561279,0.9430921673774719
967,resnext-saycam(S)-s,7,0,Basket,Truck,0.8018171191215515,0.8246991634368896,0.7869299650192261,0.9083085060119629,0.9044667482376099,0.9354685544967651
968,resnext-saycam(S)-s,8,0,WoodenBasket,BeachBall,0.793651282787323,0.8346356153488159,0.8393919467926025,0.8558408617973328,0.9001474380493164,0.9383480548858643
969,resnext-saycam(S)-s,9,0,WoodenBasket,Knight,0.8207472562789917,0.8422301411628723,0.8273741006851196,0.9436039328575134,0.9306256175041199,0.9582496881484985
970,resnext-saycam(S)-s,10,0,WoodenBasket,Lego,0.8181943297386169,0.8462651968002319,0.8608487248420715,0.9016934633255005,0.9137887358665466,0.9430245757102966
971,resnext-saycam(S)-s,11,0,WoodenBasket,Pineapple,0.7942652702331543,0.8250256180763245,0.8016406893730164,0.9093481302261353,0.9023982286453247,0.9480727910995483
972,resnext-saycam(S)-s,12,0,WoodenBasket,Robot,0.7860344648361206,0.8033629059791565,0.7910622358322144,0.8783015608787537,0.8715795278549194,0.946431577205658
973,resnext-saycam(S)-s,13,0,WoodenBasket,RubberDuck,0.8051356077194214,0.8569449186325073,0.8016701340675354,0.8914000391960144,0.9035264849662781,0.9307312369346619
974,resnext-saycam(S)-s,14,0,WoodenBasket,Teddy,0.8094395995140076,0.8792681694030762,0.8369305729866028,0.8942313194274902,0.8978952765464783,0.9505258202552795
975,resnext-saycam(S)-s,15,0,WoodenBasket,Truck,0.7870771884918213,0.841327428817749,0.7958310842514038,0.8901600241661072,0.9138532280921936,0.923332929611206
976,resnext-saycam(S)-s,16,1,Basket,BeachBall,0.690129816532135,0.7448504567146301,0.7617290019989014,0.8514399528503418,0.8890088796615601,0.9445551633834839
977,resnext-saycam(S)-s,17,1,Basket,Knight,0.7467560172080994,0.7500534653663635,0.7430287003517151,0.9444891810417175,0.9208047986030579,0.9535373449325562
978,resnext-saycam(S)-s,18,1,Basket,Lego,0.7018902897834778,0.7309640645980835,0.774220883846283,0.8906776309013367,0.8534803986549377,0.9480140805244446
979,resnext-saycam(S)-s,19,1,Basket,Pineapple,0.7091612219810486,0.7231835126876831,0.7122668027877808,0.9236317873001099,0.8926922678947449,0.946682870388031
980,resnext-saycam(S)-s,20,1,Basket,Robot,0.6936783790588379,0.6987531185150146,0.691874086856842,0.8366373181343079,0.8508171439170837,0.916510820388794
981,resnext-saycam(S)-s,21,1,Basket,RubberDuck,0.6966996192932129,0.7332081198692322,0.69077068567276,0.9115042686462402,0.8795847296714783,0.944985568523407
982,resnext-saycam(S)-s,22,1,Basket,Teddy,0.7065520286560059,0.7644195556640625,0.7505214810371399,0.8617263436317444,0.8873558640480042,0.9032633900642395
983,resnext-saycam(S)-s,23,1,Basket,Truck,0.6571131348609924,0.7098270654678345,0.6717948913574219,0.8598431348800659,0.8925216197967529,0.8967797160148621
984,resnext-saycam(S)-s,24,1,WoodenBasket,BeachBall,0.6421784162521362,0.7161524295806885,0.7074118852615356,0.7884875535964966,0.8737896084785461,0.9210582375526428
985,resnext-saycam(S)-s,25,1,WoodenBasket,Knight,0.7160626649856567,0.7529608607292175,0.7408316731452942,0.9165752530097961,0.8854856491088867,0.9420866966247559
986,resnext-saycam(S)-s,26,1,WoodenBasket,Lego,0.6790755987167358,0.7412101030349731,0.75830078125,0.8487276434898376,0.8693879246711731,0.9236661195755005
987,resnext-saycam(S)-s,27,1,WoodenBasket,Pineapple,0.6919869780540466,0.7238240838050842,0.7087186574935913,0.8834704160690308,0.8627170920372009,0.9421799182891846
988,resnext-saycam(S)-s,28,1,WoodenBasket,Robot,0.664680540561676,0.694675087928772,0.6843021512031555,0.7987903952598572,0.7927111983299255,0.9166128039360046
989,resnext-saycam(S)-s,29,1,WoodenBasket,RubberDuck,0.6879545450210571,0.7674384713172913,0.6771283149719238,0.868231475353241,0.8496233820915222,0.9200465083122253
990,resnext-saycam(S)-s,30,1,WoodenBasket,Teddy,0.6986972093582153,0.7736355066299438,0.7384624481201172,0.8596892952919006,0.8631213307380676,0.9162402153015137
991,resnext-saycam(S)-s,31,1,WoodenBasket,Truck,0.6462830901145935,0.7256618738174438,0.68380206823349,0.8053251504898071,0.8627340793609619,0.8856418132781982
992,resnext-saycam(S)-s,32,2,Basket,BeachBall,0.7262013554573059,0.7922534346580505,0.8178115487098694,0.8386238813400269,0.8547996878623962,0.9629059433937073
993,resnext-saycam(S)-s,33,2,Basket,Knight,0.7624998092651367,0.7843317985534668,0.7789201736450195,0.9436141848564148,0.9203166365623474,0.9632126688957214
994,resnext-saycam(S)-s,34,2,Basket,Lego,0.7625513672828674,0.7840834259986877,0.7967800498008728,0.897211492061615,0.8519945740699768,0.9645087718963623
995,resnext-saycam(S)-s,35,2,Basket,Pineapple,0.7226277589797974,0.7492761015892029,0.7469243407249451,0.8956526517868042,0.8603421449661255,0.9516134262084961
996,resnext-saycam(S)-s,36,2,Basket,Robot,0.7359609603881836,0.7302002310752869,0.7106061577796936,0.8438809514045715,0.835991621017456,0.9436987042427063
997,resnext-saycam(S)-s,37,2,Basket,RubberDuck,0.7538756728172302,0.7806232571601868,0.7435019612312317,0.9085131883621216,0.8820832371711731,0.9577794671058655
998,resnext-saycam(S)-s,38,2,Basket,Teddy,0.7440161108970642,0.7601814270019531,0.7642743587493896,0.808128833770752,0.8528795838356018,0.9169090390205383
999,resnext-saycam(S)-s,39,2,Basket,Truck,0.7197974324226379,0.7546290159225464,0.7064278721809387,0.8571313619613647,0.8605117201805115,0.9179592132568359
1000,resnext-saycam(S)-s,40,2,WoodenBasket,BeachBall,0.6913159489631653,0.7538046836853027,0.7824358940124512,0.7930120825767517,0.861066460609436,0.9228365421295166
1001,resnext-saycam(S)-s,41,2,WoodenBasket,Knight,0.7449992895126343,0.7731810808181763,0.7609579563140869,0.9124772548675537,0.9081850051879883,0.934039294719696
1002,resnext-saycam(S)-s,42,2,WoodenBasket,Lego,0.7381581664085388,0.7512302398681641,0.7815024852752686,0.8537444472312927,0.8954759836196899,0.9124637842178345
1003,resnext-saycam(S)-s,43,2,WoodenBasket,Pineapple,0.7041046619415283,0.7304192185401917,0.7289402484893799,0.8531963229179382,0.8485516309738159,0.9110729694366455
1004,resnext-saycam(S)-s,44,2,WoodenBasket,Robot,0.7052932977676392,0.7144832611083984,0.6966874003410339,0.7983766794204712,0.8314555883407593,0.9117085337638855
1005,resnext-saycam(S)-s,45,2,WoodenBasket,RubberDuck,0.7265574932098389,0.7810437679290771,0.7215085029602051,0.8579097986221313,0.8729795217514038,0.9048282504081726
1006,resnext-saycam(S)-s,46,2,WoodenBasket,Teddy,0.7231976389884949,0.7704021334648132,0.732662558555603,0.8055291771888733,0.870354175567627,0.8922142386436462
1007,resnext-saycam(S)-s,47,2,WoodenBasket,Truck,0.7086167335510254,0.7489628195762634,0.6969634890556335,0.8314703702926636,0.8906978964805603,0.8583839535713196
1008,resnext-saycam(S)-s,48,3,Basket,BeachBall,0.8147684335708618,0.8581973314285278,0.8671901822090149,0.8883047699928284,0.8992622494697571,0.9508618116378784
1009,resnext-saycam(S)-s,49,3,Basket,Knight,0.8352101445198059,0.8594987392425537,0.8553376197814941,0.955145537853241,0.9153760075569153,0.9561537504196167
1010,resnext-saycam(S)-s,50,3,Basket,Lego,0.809285581111908,0.8181402683258057,0.8441457748413086,0.9272710680961609,0.9007542133331299,0.9510143399238586
1011,resnext-saycam(S)-s,51,3,Basket,Pineapple,0.8131268620491028,0.8288488984107971,0.8114296793937683,0.9437610507011414,0.8999834656715393,0.9465654492378235
1012,resnext-saycam(S)-s,52,3,Basket,Robot,0.7966650724411011,0.7951998710632324,0.7640575766563416,0.9114434123039246,0.8798328638076782,0.9217556715011597
1013,resnext-saycam(S)-s,53,3,Basket,RubberDuck,0.8143664598464966,0.84319669008255,0.8071790337562561,0.9296364784240723,0.8990758061408997,0.9513350129127502
1014,resnext-saycam(S)-s,54,3,Basket,Teddy,0.8096372485160828,0.8494568467140198,0.8346186876296997,0.8814471364021301,0.897482693195343,0.9387560486793518
1015,resnext-saycam(S)-s,55,3,Basket,Truck,0.7978313565254211,0.8152365684509277,0.7690258622169495,0.9164418578147888,0.8984842300415039,0.9202314019203186
1016,resnext-saycam(S)-s,56,3,WoodenBasket,BeachBall,0.7966834902763367,0.8458966016769409,0.8535007834434509,0.8731456995010376,0.8990623354911804,0.9306069016456604
1017,resnext-saycam(S)-s,57,3,WoodenBasket,Knight,0.8190000057220459,0.8429825305938721,0.8398758769035339,0.9506028294563293,0.9089710116386414,0.9425453543663025
1018,resnext-saycam(S)-s,58,3,WoodenBasket,Lego,0.7995002269744873,0.8058514595031738,0.824704647064209,0.9184138178825378,0.9039121866226196,0.9372943639755249
1019,resnext-saycam(S)-s,59,3,WoodenBasket,Pineapple,0.7934309244155884,0.8105522394180298,0.7872544527053833,0.9288271069526672,0.8868774771690369,0.9287928938865662
1020,resnext-saycam(S)-s,60,3,WoodenBasket,Robot,0.7791624069213867,0.7873139381408691,0.7588897943496704,0.8893232345581055,0.8701419234275818,0.9136340618133545
1021,resnext-saycam(S)-s,61,3,WoodenBasket,RubberDuck,0.785515546798706,0.8492537140846252,0.7851605415344238,0.9011932611465454,0.8947238922119141,0.921575129032135
1022,resnext-saycam(S)-s,62,3,WoodenBasket,Teddy,0.7926232814788818,0.8543451428413391,0.816055417060852,0.8832615613937378,0.8879684209823608,0.9302186369895935
1023,resnext-saycam(S)-s,63,3,WoodenBasket,Truck,0.7674687504768372,0.8150598406791687,0.7632969617843628,0.8983971476554871,0.8953185081481934,0.8983948826789856
1024,resnext-saycam(S)-s,64,4,Basket,BeachBall,0.7061062455177307,0.746998131275177,0.7538458704948425,0.8393803238868713,0.8856506943702698,0.9393270015716553
1025,resnext-saycam(S)-s,65,4,Basket,Knight,0.753385066986084,0.7653325796127319,0.7493016123771667,0.9386875629425049,0.9027634859085083,0.9520177841186523
1026,resnext-saycam(S)-s,66,4,Basket,Lego,0.7217344641685486,0.7421671152114868,0.7770867347717285,0.8968943357467651,0.8762891888618469,0.9452170729637146
1027,resnext-saycam(S)-s,67,4,Basket,Pineapple,0.7195658683776855,0.740276575088501,0.7125748991966248,0.9139596223831177,0.8765425682067871,0.9366239905357361
1028,resnext-saycam(S)-s,68,4,Basket,Robot,0.7120223045349121,0.712241530418396,0.6859619617462158,0.849716305732727,0.838416576385498,0.9196301698684692
1029,resnext-saycam(S)-s,69,4,Basket,RubberDuck,0.7047129273414612,0.7453245520591736,0.6829200387001038,0.8902870416641235,0.8757418990135193,0.9363492131233215
1030,resnext-saycam(S)-s,70,4,Basket,Teddy,0.7118505239486694,0.7926726937294006,0.7939652800559998,0.8271583318710327,0.8440751433372498,0.9265368580818176
1031,resnext-saycam(S)-s,71,4,Basket,Truck,0.668389618396759,0.7394316792488098,0.6744293570518494,0.8648363947868347,0.892167329788208,0.906484067440033
1032,resnext-saycam(S)-s,72,4,WoodenBasket,BeachBall,0.6626349687576294,0.7194747924804688,0.7406054139137268,0.7951711416244507,0.8605861067771912,0.9231904745101929
1033,resnext-saycam(S)-s,73,4,WoodenBasket,Knight,0.7276193499565125,0.7537587285041809,0.7591975927352905,0.9304607510566711,0.903869092464447,0.9362791776657104
1034,resnext-saycam(S)-s,74,4,WoodenBasket,Lego,0.6939147710800171,0.7340750694274902,0.7790135741233826,0.8604190349578857,0.8713148236274719,0.9429011940956116
1035,resnext-saycam(S)-s,75,4,WoodenBasket,Pineapple,0.6993287801742554,0.7238083481788635,0.7155789136886597,0.8893564343452454,0.8589898943901062,0.9230129718780518
1036,resnext-saycam(S)-s,76,4,WoodenBasket,Robot,0.6856439709663391,0.698350727558136,0.6946819424629211,0.8151021599769592,0.8207400441169739,0.9263165593147278
1037,resnext-saycam(S)-s,77,4,WoodenBasket,RubberDuck,0.6760510802268982,0.7750822901725769,0.6990955471992493,0.8385196328163147,0.8617600202560425,0.9081085324287415
1038,resnext-saycam(S)-s,78,4,WoodenBasket,Teddy,0.7024719715118408,0.8004242181777954,0.7861247062683105,0.8439308404922485,0.8469395041465759,0.9410032033920288
1039,resnext-saycam(S)-s,79,4,WoodenBasket,Truck,0.6522687673568726,0.730499804019928,0.6873828768730164,0.8239420652389526,0.8832411766052246,0.8995622396469116
1040,resnext-saycam(S)-s,80,5,Basket,BeachBall,0.8193622827529907,0.8540522456169128,0.8676275610923767,0.8930011987686157,0.9122664332389832,0.9658723473548889
1041,resnext-saycam(S)-s,81,5,Basket,Knight,0.8453389406204224,0.8571448922157288,0.8566634058952332,0.9543519020080566,0.9442824125289917,0.9721277952194214
1042,resnext-saycam(S)-s,82,5,Basket,Lego,0.8116299510002136,0.834791898727417,0.8612313270568848,0.9226779341697693,0.8964672684669495,0.9657657742500305
1043,resnext-saycam(S)-s,83,5,Basket,Pineapple,0.8210436105728149,0.8359017968177795,0.8284265398979187,0.947852373123169,0.9258108735084534,0.9614572525024414
1044,resnext-saycam(S)-s,84,5,Basket,Robot,0.8146094679832458,0.8296262621879578,0.8171755075454712,0.8931397795677185,0.8917901515960693,0.9408976435661316
1045,resnext-saycam(S)-s,85,5,Basket,RubberDuck,0.8130226731300354,0.8466210961341858,0.8046256899833679,0.9154723286628723,0.9051271080970764,0.9516075253486633
1046,resnext-saycam(S)-s,86,5,Basket,Teddy,0.8307638168334961,0.8778852820396423,0.8644424676895142,0.895237147808075,0.8990790247917175,0.934346616268158
1047,resnext-saycam(S)-s,87,5,Basket,Truck,0.774113655090332,0.8135727643966675,0.7931782603263855,0.9053962230682373,0.918232262134552,0.9392917156219482
1048,resnext-saycam(S)-s,88,5,WoodenBasket,BeachBall,0.7727092504501343,0.8163958191871643,0.8165408968925476,0.834523618221283,0.9016026854515076,0.9372930526733398
1049,resnext-saycam(S)-s,89,5,WoodenBasket,Knight,0.8229431509971619,0.8450300097465515,0.8433406949043274,0.9478954672813416,0.9286037683486938,0.9560484886169434
1050,resnext-saycam(S)-s,90,5,WoodenBasket,Lego,0.7814303040504456,0.8147809505462646,0.8366044759750366,0.8826811909675598,0.9030107259750366,0.9347494840621948
1051,resnext-saycam(S)-s,91,5,WoodenBasket,Pineapple,0.7998090982437134,0.8161411881446838,0.8006599545478821,0.9231159687042236,0.9055582880973816,0.9410167336463928
1052,resnext-saycam(S)-s,92,5,WoodenBasket,Robot,0.8037205934524536,0.8136308193206787,0.805782675743103,0.8649490475654602,0.8649349808692932,0.9325228333473206
