,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
88,resnext-saycam(S)-v,split_text,0.841796875,0.3649313449859619,0.01140410453081131,above_below,0,0,2,4,120,34,1024,0
89,resnext-saycam(S)-v,random_color,0.7626953125,0.425430566072464,0.0132947051897645,above_below,0,0,2,4,120,34,1024,0
90,resnext-saycam(S)-v,different_shapes,0.5615234375,0.49620044231414795,0.015506263822317123,above_below,0,0,2,4,135,34,1024,0
91,resnext-saycam(S)-v,split_text,0.8427734375,0.36401423811912537,0.011375444941222668,above_below,0,0,2,4,135,34,1024,0
92,resnext-saycam(S)-v,random_color,0.7509765625,0.4324474036693573,0.013513981364667416,above_below,0,0,2,4,135,34,1024,0
93,resnext-saycam(S)-v,different_shapes,0.54296875,0.4981502592563629,0.015567195601761341,above_below,0,0,2,4,150,34,1024,0
94,resnext-saycam(S)-v,split_text,0.68359375,0.46507346630096436,0.014533545821905136,above_below,0,0,2,4,150,34,1024,0
95,resnext-saycam(S)-v,random_color,0.5947265625,0.49094489216804504,0.015342027880251408,above_below,0,0,2,4,150,34,1024,0
96,resnext-saycam(S)-v,different_shapes,0.3642578125,0.48122143745422363,0.015038169920444489,above_below,1,0,1,1,0,34,1024,0
97,resnext-saycam(S)-v,split_text,0.5986328125,0.4901750385761261,0.01531796995550394,above_below,1,0,1,1,0,34,1024,0
98,resnext-saycam(S)-v,random_color,0.3056640625,0.46068811416625977,0.014396503567695618,above_below,1,0,1,1,0,34,1024,0
99,resnext-saycam(S)-v,different_shapes,0.4365234375,0.49595436453819275,0.015498573891818523,above_below,1,0,1,1,30,34,1024,0
100,resnext-saycam(S)-v,split_text,0.7802734375,0.4140613377094269,0.01293941680341959,above_below,1,0,1,1,30,34,1024,0
101,resnext-saycam(S)-v,random_color,0.455078125,0.49797794222831726,0.015561810694634914,above_below,1,0,1,1,30,34,1024,0
102,resnext-saycam(S)-v,different_shapes,0.60546875,0.48874977231025696,0.01527343038469553,above_below,1,0,1,1,45,34,1024,0
103,resnext-saycam(S)-v,split_text,0.8291015625,0.37642019987106323,0.011763131245970726,above_below,1,0,1,1,45,34,1024,0
104,resnext-saycam(S)-v,random_color,0.6142578125,0.4867701232433319,0.015211566351354122,above_below,1,0,1,1,45,34,1024,0
105,resnext-saycam(S)-v,different_shapes,0.78125,0.4133986532688141,0.01291870791465044,above_below,1,0,1,1,60,34,1024,0
106,resnext-saycam(S)-v,split_text,0.80859375,0.39340806007385254,0.012294001877307892,above_below,1,0,1,1,60,34,1024,0
107,resnext-saycam(S)-v,random_color,0.720703125,0.4486536979675293,0.01402042806148529,above_below,1,0,1,1,60,34,1024,0
108,resnext-saycam(S)-v,different_shapes,0.9677734375,0.17660127580165863,0.005518789868801832,above_below,1,0,1,1,90,34,1024,0
109,resnext-saycam(S)-v,split_text,0.9560546875,0.20497345924377441,0.0064054206013679504,above_below,1,0,1,1,90,34,1024,0
110,resnext-saycam(S)-v,random_color,0.9306640625,0.25402453541755676,0.007938266731798649,above_below,1,0,1,1,90,34,1024,0
111,resnext-saycam(S)-v,different_shapes,0.7724609375,0.4192434251308441,0.013101357035338879,above_below,1,0,1,1,120,34,1024,0
112,resnext-saycam(S)-v,split_text,0.802734375,0.39793452620506287,0.012435453943908215,above_below,1,0,1,1,120,34,1024,0
113,resnext-saycam(S)-v,random_color,0.8056640625,0.39568862318992615,0.012365269474685192,above_below,1,0,1,1,120,34,1024,0
114,resnext-saycam(S)-v,different_shapes,0.71875,0.4496092200279236,0.014050288125872612,above_below,1,0,1,1,135,34,1024,0
115,resnext-saycam(S)-v,split_text,0.892578125,0.30964887142181396,0.009676527231931686,above_below,1,0,1,1,135,34,1024,0
116,resnext-saycam(S)-v,random_color,0.7451171875,0.4357953369617462,0.01361860428005457,above_below,1,0,1,1,135,34,1024,0
117,resnext-saycam(S)-v,different_shapes,0.5771484375,0.4940122663974762,0.015437883324921131,above_below,1,0,1,1,150,34,1024,0
118,resnext-saycam(S)-v,split_text,0.798828125,0.4008762240409851,0.012527382001280785,above_below,1,0,1,1,150,34,1024,0
