,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,transpose_stimuli,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
84,mobilenet-saycam(S),different_shapes,0.5322265625,0.49896037578582764,0.015592511743307114,above_below,0,0,1,1,4,45,34,1024,5
85,mobilenet-saycam(S),split_text,0.0859375,0.2802717387676239,0.008758491836488247,above_below,0,0,1,1,4,45,34,1024,5
86,mobilenet-saycam(S),random_color,0.53515625,0.4987625181674957,0.015586328692734241,above_below,0,0,1,1,4,45,34,1024,5
87,resnext-saycam(S),different_shapes,0.5458984375,0.49788886308670044,0.015559026971459389,above_below,0,0,1,1,4,45,34,1024,5
88,resnext-saycam(S),split_text,0.1142578125,0.3181241452693939,0.00994137953966856,above_below,0,0,1,1,4,45,34,1024,5
89,resnext-saycam(S),random_color,0.5009765625,0.4999990463256836,0.015624970197677612,above_below,0,0,1,1,4,45,34,1024,5
90,mobilenet-saycam(S),different_shapes,0.7626953125,0.425430566072464,0.0132947051897645,above_below,0,0,1,1,4,60,34,1024,5
91,mobilenet-saycam(S),split_text,0.111328125,0.31453803181648254,0.00982931349426508,above_below,0,0,1,1,4,60,34,1024,5
92,mobilenet-saycam(S),random_color,0.7626953125,0.425430566072464,0.0132947051897645,above_below,0,0,1,1,4,60,34,1024,5
93,resnext-saycam(S),different_shapes,0.86328125,0.3435502052307129,0.010735943913459778,above_below,0,0,1,1,4,60,34,1024,5
94,resnext-saycam(S),split_text,0.1630859375,0.3694440722465515,0.011545127257704735,above_below,0,0,1,1,4,60,34,1024,5
95,resnext-saycam(S),random_color,0.841796875,0.3649313449859619,0.01140410453081131,above_below,0,0,1,1,4,60,34,1024,5
96,mobilenet-saycam(S),different_shapes,0.6845703125,0.464686781167984,0.0145214619114995,above_below,0,0,2,0,1,,34,1024,5
97,mobilenet-saycam(S),split_text,0.087890625,0.2831357717514038,0.008847992867231369,above_below,0,0,2,0,1,,34,1024,5
98,mobilenet-saycam(S),random_color,0.673828125,0.46881103515625,0.014650344848632812,above_below,0,0,2,0,1,,34,1024,5
99,resnext-saycam(S),different_shapes,0.9140625,0.2802717387676239,0.008758491836488247,above_below,0,0,2,0,1,,34,1024,5
100,resnext-saycam(S),split_text,0.0947265625,0.29283687472343445,0.009151152335107327,above_below,0,0,2,0,1,,34,1024,5
101,resnext-saycam(S),random_color,0.92578125,0.26212653517723083,0.008191454224288464,above_below,0,0,2,0,1,,34,1024,5
102,mobilenet-saycam(S),different_shapes,0.623046875,0.4846230149269104,0.01514446921646595,above_below,0,0,2,0,1,30,34,1024,5
