,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose
198,resnext-saycam(S)-s,different_shapes,0.984375,0.12401959300041199,0.0038756122812628746,above_below,1,1,1,1,45,34,1024,True
199,resnext-saycam(S)-s,split_text,0.9638671875,0.1866205632686615,0.005831892602145672,above_below,1,1,1,1,45,34,1024,True
200,resnext-saycam(S)-s,random_color,0.9521484375,0.21345208585262299,0.006670377682894468,above_below,1,1,1,1,45,34,1024,True
201,resnext-saycam(S)-s,different_shapes,0.994140625,0.07632196694612503,0.002385061467066407,above_below,1,1,1,1,60,34,1024,True
202,resnext-saycam(S)-s,split_text,0.9638671875,0.1866205632686615,0.005831892602145672,above_below,1,1,1,1,60,34,1024,True
203,resnext-saycam(S)-s,random_color,0.9794921875,0.141729474067688,0.00442904606461525,above_below,1,1,1,1,60,34,1024,True
204,resnext-saycam(S)-s,different_shapes,0.9912109375,0.09333710372447968,0.00291678449138999,above_below,1,1,1,1,90,34,1024,True
205,resnext-saycam(S)-s,split_text,0.994140625,0.07632196694612503,0.002385061467066407,above_below,1,1,1,1,90,34,1024,True
206,resnext-saycam(S)-s,random_color,0.9921875,0.08804240077733994,0.002751325024291873,above_below,1,1,1,1,90,34,1024,True
207,resnext-saycam(S)-s,different_shapes,0.962890625,0.18902981281280518,0.005907181650400162,above_below,1,1,1,1,120,34,1024,True
208,resnext-saycam(S)-s,split_text,0.982421875,0.131412073969841,0.004106627311557531,above_below,1,1,1,1,120,34,1024,True
