,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,transpose_stimuli,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
189,resnext-saycam(S)-v,different_shapes,0.3857421875,0.4867701232433319,0.015211566351354122,above_below,0,0,2,1,4,60,34,1024,5
190,resnext-saycam(S)-v,split_text,0.1162109375,0.320477694272995,0.010014927946031094,above_below,0,0,2,1,4,60,34,1024,5
191,resnext-saycam(S)-v,random_color,0.3994140625,0.48977798223495483,0.015305561944842339,above_below,0,0,2,1,4,60,34,1024,5
192,resnext-saycam(S)-h,different_shapes,0.8974609375,0.3033559024333954,0.009479871951043606,above_below,1,0,1,0,1,,34,1024,5
193,resnext-saycam(S)-h,split_text,0.205078125,0.403758704662323,0.012617459520697594,above_below,1,0,1,0,1,,34,1024,5
194,resnext-saycam(S)-h,random_color,0.8798828125,0.32509851455688477,0.010159328579902649,above_below,1,0,1,0,1,,34,1024,5
195,resnext-saycam(S)-v,different_shapes,0.3291015625,0.4698869287967682,0.014683966524899006,above_below,1,0,1,0,1,,34,1024,5
196,resnext-saycam(S)-v,split_text,0.0849609375,0.2788235545158386,0.008713236078619957,above_below,1,0,1,0,1,,34,1024,5
197,resnext-saycam(S)-v,random_color,0.33203125,0.4709421396255493,0.014716941863298416,above_below,1,0,1,0,1,,34,1024,5
198,resnext-saycam(S)-h,different_shapes,0.7529296875,0.43130797147750854,0.013478374108672142,above_below,1,0,1,0,1,30,34,1024,5
199,resnext-saycam(S)-h,split_text,0.1669921875,0.3729688823223114,0.011655277572572231,above_below,1,0,1,0,1,30,34,1024,5
200,resnext-saycam(S)-h,random_color,0.751953125,0.4318791627883911,0.013496223837137222,above_below,1,0,1,0,1,30,34,1024,5
201,resnext-saycam(S)-v,different_shapes,0.361328125,0.48038536310195923,0.015012042596936226,above_below,1,0,1,0,1,30,34,1024,5
202,resnext-saycam(S)-v,split_text,0.0751953125,0.263706237077713,0.008240819908678532,above_below,1,0,1,0,1,30,34,1024,5
