,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
79,mobilenet-random,split_text,0.48828125,0.4998626410961151,0.015620707534253597,above_below,0,0,1,1,90,34,1024,False,1.3
80,mobilenet-random,random_color,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,0,0,1,1,90,34,1024,False,1.3
81,resnext-saycam(S),different_shapes,0.1279296875,0.3340114951133728,0.0104378592222929,above_below,0,0,1,1,90,34,1024,False,1.3
82,resnext-saycam(S),split_text,0.201171875,0.4008762240409851,0.012527382001280785,above_below,0,0,1,1,90,34,1024,False,1.3
83,resnext-saycam(S),random_color,0.126953125,0.33292046189308167,0.010403764434158802,above_below,0,0,1,1,90,34,1024,False,1.3
84,resnext-imagenet,different_shapes,0.0859375,0.2802717387676239,0.008758491836488247,above_below,0,0,1,1,90,34,1024,False,1.3
85,resnext-imagenet,split_text,0.486328125,0.499813050031662,0.015619157813489437,above_below,0,0,1,1,90,34,1024,False,1.3
86,resnext-imagenet,random_color,0.16796875,0.37383854389190674,0.011682454496622086,above_below,0,0,1,1,90,34,1024,False,1.3
87,resnext-random,different_shapes,0.5400390625,0.49839428067207336,0.015574821271002293,above_below,0,0,1,1,90,34,1024,False,1.3
88,resnext-random,split_text,0.517578125,0.4996909201145172,0.015615341253578663,above_below,0,0,1,1,90,34,1024,False,1.3
89,resnext-random,random_color,0.537109375,0.49862098693847656,0.015581905841827393,above_below,0,0,1,1,90,34,1024,False,1.3
90,mobilenet-saycam(S),different_shapes,0.814453125,0.38874056935310364,0.012148142792284489,above_below,0,0,1,1,120,34,1024,False,1.3
91,mobilenet-saycam(S),split_text,0.8125,0.3903123736381531,0.012197261676192284,above_below,0,0,1,1,120,34,1024,False,1.3
92,mobilenet-saycam(S),random_color,0.8359375,0.370332270860672,0.011572883464396,above_below,0,0,1,1,120,34,1024,False,1.3
93,mobilenet-imagenet,different_shapes,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,0,0,1,1,120,34,1024,False,1.3
94,mobilenet-imagenet,split_text,0.576171875,0.49416378140449524,0.015442618168890476,above_below,0,0,1,1,120,34,1024,False,1.3
95,mobilenet-imagenet,random_color,0.4169921875,0.4930615723133087,0.015408174134790897,above_below,0,0,1,1,120,34,1024,False,1.3
96,mobilenet-random,different_shapes,0.509765625,0.4999046325683594,0.01562201976776123,above_below,0,0,1,1,120,34,1024,False,1.3
97,mobilenet-random,split_text,0.4951171875,0.49997615814208984,0.015624254941940308,above_below,0,0,1,1,120,34,1024,False,1.3
98,mobilenet-random,random_color,0.4912109375,0.4999227523803711,0.015622586011886597,above_below,0,0,1,1,120,34,1024,False,1.3
99,resnext-saycam(S),different_shapes,0.619140625,0.485598087310791,0.01517494022846222,above_below,0,0,1,1,120,34,1024,False,1.3
100,resnext-saycam(S),split_text,0.845703125,0.36123308539390564,0.011288533918559551,above_below,0,0,1,1,120,34,1024,False,1.3
101,resnext-saycam(S),random_color,0.611328125,0.487448513507843,0.015232766047120094,above_below,0,0,1,1,120,34,1024,False,1.3
102,resnext-imagenet,different_shapes,0.1611328125,0.36765339970588684,0.011489168740808964,above_below,0,0,1,1,120,34,1024,False,1.3
103,resnext-imagenet,split_text,0.26171875,0.4395703077316284,0.013736572116613388,above_below,0,0,1,1,120,34,1024,False,1.3
104,resnext-imagenet,random_color,0.2568359375,0.4368881285190582,0.01365275401622057,above_below,0,0,1,1,120,34,1024,False,1.3
105,resnext-random,different_shapes,0.6015625,0.48957639932632446,0.01529926247894764,above_below,0,0,1,1,120,34,1024,False,1.3
106,resnext-random,split_text,0.615234375,0.4865398705005646,0.015204370953142643,above_below,0,0,1,1,120,34,1024,False,1.3
107,resnext-random,random_color,0.638671875,0.48038536310195923,0.015012042596936226,above_below,0,0,1,1,120,34,1024,False,1.3
108,mobilenet-saycam(S),different_shapes,0.94921875,0.2195507138967514,0.006860959809273481,above_below,0,0,1,1,135,34,1024,False,1.3
109,mobilenet-saycam(S),split_text,0.951171875,0.2155085653066635,0.006734642665833235,above_below,0,0,1,1,135,34,1024,False,1.3
110,mobilenet-saycam(S),random_color,0.927734375,0.25892722606658936,0.008091475814580917,above_below,0,0,1,1,135,34,1024,False,1.3
111,mobilenet-imagenet,different_shapes,0.6005859375,0.48977798223495483,0.015305561944842339,above_below,0,0,1,1,135,34,1024,False,1.3
112,mobilenet-imagenet,split_text,0.732421875,0.44269636273384094,0.01383426133543253,above_below,0,0,1,1,135,34,1024,False,1.3
113,mobilenet-imagenet,random_color,0.5439453125,0.4980650544166565,0.015564532950520515,above_below,0,0,1,1,135,34,1024,False,1.3
114,mobilenet-random,different_shapes,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,1,1,135,34,1024,False,1.3
115,mobilenet-random,split_text,0.5048828125,0.49997615814208984,0.015624254941940308,above_below,0,0,1,1,135,34,1024,False,1.3
116,mobilenet-random,random_color,0.4931640625,0.4999532699584961,0.015623539686203003,above_below,0,0,1,1,135,34,1024,False,1.3
117,resnext-saycam(S),different_shapes,0.876953125,0.3284910023212433,0.010265343822538853,above_below,0,0,1,1,135,34,1024,False,1.3
118,resnext-saycam(S),split_text,0.9599609375,0.19605085253715515,0.0061265891417860985,above_below,0,0,1,1,135,34,1024,False,1.3
119,resnext-saycam(S),random_color,0.884765625,0.31930458545684814,0.009978268295526505,above_below,0,0,1,1,135,34,1024,False,1.3
120,resnext-imagenet,different_shapes,0.421875,0.49385878443717957,0.015433087013661861,above_below,0,0,1,1,135,34,1024,False,1.3
