,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
74,resnext-DINO-S,random_color,0.7744140625,0.41796761751174927,0.013061488047242165,above_below,0,0,1,4,90,34,1024,False,1.2
75,resnext-DINO-ImageNet,different_shapes,0.1748046875,0.3797999620437622,0.011868748813867569,above_below,0,0,1,4,90,34,1024,False,1.2
76,resnext-DINO-ImageNet,split_text,0.7470703125,0.4346909821033478,0.013584093190729618,above_below,0,0,1,4,90,34,1024,False,1.2
77,resnext-DINO-ImageNet,random_color,0.0888671875,0.2845519483089447,0.008892248384654522,above_below,0,0,1,4,90,34,1024,False,1.2
78,resnext-DINO-S,different_shapes,0.9404296875,0.2366890162229538,0.007396531756967306,above_below,0,0,1,4,120,34,1024,False,1.2
79,resnext-DINO-S,split_text,0.96484375,0.18417461216449738,0.005755456630140543,above_below,0,0,1,4,120,34,1024,False,1.2
80,resnext-DINO-S,random_color,0.9716796875,0.16588632762432098,0.005183947738260031,above_below,0,0,1,4,120,34,1024,False,1.2
81,resnext-DINO-ImageNet,different_shapes,0.447265625,0.4972113072872162,0.015537853352725506,above_below,0,0,1,4,120,34,1024,False,1.2
82,resnext-DINO-ImageNet,split_text,0.78125,0.4133986532688141,0.01291870791465044,above_below,0,0,1,4,120,34,1024,False,1.2
83,resnext-DINO-ImageNet,random_color,0.3681640625,0.48230621218681335,0.015072069130837917,above_below,0,0,1,4,120,34,1024,False,1.2
84,resnext-DINO-S,different_shapes,0.970703125,0.16863738000392914,0.005269918125122786,above_below,0,0,1,4,135,34,1024,False,1.2
85,resnext-DINO-S,split_text,0.974609375,0.157308429479599,0.004915888421237469,above_below,0,0,1,4,135,34,1024,False,1.2
86,resnext-DINO-S,random_color,0.97265625,0.163083016872406,0.005096344277262688,above_below,0,0,1,4,135,34,1024,False,1.2
87,resnext-DINO-ImageNet,different_shapes,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,0,0,1,4,135,34,1024,False,1.2
88,resnext-DINO-ImageNet,split_text,0.857421875,0.3496420979499817,0.010926315560936928,above_below,0,0,1,4,135,34,1024,False,1.2
89,resnext-DINO-ImageNet,random_color,0.4541015625,0.49788886308670044,0.015559026971459389,above_below,0,0,1,4,135,34,1024,False,1.2
90,resnext-DINO-S,different_shapes,0.9853515625,0.12014100700616837,0.0037544064689427614,above_below,0,0,1,4,150,34,1024,False,1.2
91,resnext-DINO-S,split_text,0.984375,0.12401959300041199,0.0038756122812628746,above_below,0,0,1,4,150,34,1024,False,1.2
92,resnext-DINO-S,random_color,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,0,0,1,4,150,34,1024,False,1.2
93,resnext-DINO-ImageNet,different_shapes,0.78125,0.4133986532688141,0.01291870791465044,above_below,0,0,1,4,150,34,1024,False,1.2
94,resnext-DINO-ImageNet,split_text,0.859375,0.34763431549072266,0.010863572359085083,above_below,0,0,1,4,150,34,1024,False,1.2
95,resnext-DINO-ImageNet,random_color,0.625,0.4841229319572449,0.015128841623663902,above_below,0,0,1,4,150,34,1024,False,1.2
96,resnext-DINO-S,different_shapes,0.974609375,0.157308429479599,0.004915888421237469,above_below,0,0,2,1,0,34,1024,False,1.2
97,resnext-DINO-S,split_text,0.951171875,0.2155085653066635,0.006734642665833235,above_below,0,0,2,1,0,34,1024,False,1.2
98,resnext-DINO-S,random_color,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,0,0,2,1,0,34,1024,False,1.2
99,resnext-DINO-ImageNet,different_shapes,0.72265625,0.4476875960826874,0.01399023737758398,above_below,0,0,2,1,0,34,1024,False,1.2
100,resnext-DINO-ImageNet,split_text,0.8046875,0.3964410722255707,0.012388783507049084,above_below,0,0,2,1,0,34,1024,False,1.2
101,resnext-DINO-ImageNet,random_color,0.7958984375,0.40304356813430786,0.01259511150419712,above_below,0,0,2,1,0,34,1024,False,1.2
102,resnext-DINO-S,different_shapes,0.9130859375,0.28170907497406006,0.008803408592939377,above_below,0,0,2,1,30,34,1024,False,1.2
103,resnext-DINO-S,split_text,0.900390625,0.2994784712791443,0.009358702227473259,above_below,0,0,2,1,30,34,1024,False,1.2
104,resnext-DINO-S,random_color,0.9150390625,0.2788235545158386,0.008713236078619957,above_below,0,0,2,1,30,34,1024,False,1.2
105,resnext-DINO-ImageNet,different_shapes,0.662109375,0.47299107909202576,0.014780971221625805,above_below,0,0,2,1,30,34,1024,False,1.2
106,resnext-DINO-ImageNet,split_text,0.5791015625,0.49370330572128296,0.015428228303790092,above_below,0,0,2,1,30,34,1024,False,1.2
107,resnext-DINO-ImageNet,random_color,0.626953125,0.48361441493034363,0.015112950466573238,above_below,0,0,2,1,30,34,1024,False,1.2
108,resnext-DINO-S,different_shapes,0.8857421875,0.3181241452693939,0.00994137953966856,above_below,0,0,2,1,45,34,1024,False,1.2
109,resnext-DINO-S,split_text,0.8916015625,0.31088295578956604,0.009715092368423939,above_below,0,0,2,1,45,34,1024,False,1.2
110,resnext-DINO-S,random_color,0.865234375,0.3414730727672577,0.010671033523976803,above_below,0,0,2,1,45,34,1024,False,1.2
111,resnext-DINO-ImageNet,different_shapes,0.6259765625,0.483869731426239,0.01512092910706997,above_below,0,0,2,1,45,34,1024,False,1.2
112,resnext-DINO-ImageNet,split_text,0.60546875,0.48874977231025696,0.01527343038469553,above_below,0,0,2,1,45,34,1024,False,1.2
113,resnext-DINO-ImageNet,random_color,0.6728515625,0.4691719710826874,0.01466162409633398,above_below,0,0,2,1,45,34,1024,False,1.2
114,resnext-DINO-S,different_shapes,0.8974609375,0.3033559024333954,0.009479871951043606,above_below,0,0,2,1,60,34,1024,False,1.2
