,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
111,mobilenet-random,different_shapes,0.501953125,0.4999961853027344,0.01562488079071045,above_below,0,0,2,1,45,34,1024,0
112,mobilenet-random,split_text,0.5,0.5,0.015625,above_below,0,0,2,1,45,34,1024,0
113,mobilenet-random,random_color,0.5107421875,0.49988460540771484,0.015621393918991089,above_below,0,0,2,1,45,34,1024,0
114,resnext-random,different_shapes,0.4775390625,0.4994952380657196,0.015609226189553738,above_below,0,0,2,1,60,34,1024,0
115,resnext-random,split_text,0.494140625,0.4999656677246094,0.015623927116394043,above_below,0,0,2,1,60,34,1024,0
116,resnext-random,random_color,0.4912109375,0.4999227523803711,0.015622586011886597,above_below,0,0,2,1,60,34,1024,0
117,mobilenet-random,different_shapes,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,0,0,2,1,60,34,1024,0
118,mobilenet-random,split_text,0.484375,0.4997557997703552,0.0156173687428236,above_below,0,0,2,1,60,34,1024,0
119,mobilenet-random,random_color,0.4951171875,0.49997615814208984,0.015624254941940308,above_below,0,0,2,1,60,34,1024,0
120,resnext-random,different_shapes,0.5478515625,0.49770495295524597,0.015553279779851437,above_below,0,0,2,1,90,34,1024,0
121,resnext-random,split_text,0.5810546875,0.4933863878250122,0.015418324619531631,above_below,0,0,2,1,90,34,1024,0
122,resnext-random,random_color,0.5302734375,0.49908268451690674,0.015596333891153336,above_below,0,0,2,1,90,34,1024,0
123,mobilenet-random,different_shapes,0.51171875,0.4998626410961151,0.015620707534253597,above_below,0,0,2,1,90,34,1024,0
124,mobilenet-random,split_text,0.533203125,0.4988963305950165,0.015590510331094265,above_below,0,0,2,1,90,34,1024,0
125,mobilenet-random,random_color,0.494140625,0.4999656677246094,0.015623927116394043,above_below,0,0,2,1,90,34,1024,0
126,resnext-random,different_shapes,0.4970703125,0.49999141693115234,0.01562473177909851,above_below,0,0,2,1,120,34,1024,0
127,resnext-random,split_text,0.4931640625,0.4999532699584961,0.015623539686203003,above_below,0,0,2,1,120,34,1024,0
128,resnext-random,random_color,0.5,0.5,0.015625,above_below,0,0,2,1,120,34,1024,0
129,mobilenet-random,different_shapes,0.48046875,0.49961838126182556,0.015613074414432049,above_below,0,0,2,1,120,34,1024,0
130,mobilenet-random,split_text,0.513671875,0.499813050031662,0.015619157813489437,above_below,0,0,2,1,120,34,1024,0
131,mobilenet-random,random_color,0.4921875,0.49993896484375,0.015623092651367188,above_below,0,0,2,1,120,34,1024,0
132,resnext-random,different_shapes,0.5234375,0.4994503855705261,0.015607824549078941,above_below,0,0,2,1,135,34,1024,0
133,resnext-random,split_text,0.5029296875,0.49999141693115234,0.01562473177909851,above_below,0,0,2,1,135,34,1024,0
134,resnext-random,random_color,0.5205078125,0.4995792508125305,0.015611851587891579,above_below,0,0,2,1,135,34,1024,0
135,mobilenet-random,different_shapes,0.4736328125,0.49930429458618164,0.015603259205818176,above_below,0,0,2,1,135,34,1024,0
136,mobilenet-random,split_text,0.5048828125,0.49997615814208984,0.015624254941940308,above_below,0,0,2,1,135,34,1024,0
137,mobilenet-random,random_color,0.478515625,0.49953821301460266,0.015610569156706333,above_below,0,0,2,1,135,34,1024,0
138,resnext-random,different_shapes,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,0,0,2,1,150,34,1024,0
139,resnext-random,split_text,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,0,0,2,1,150,34,1024,0
140,resnext-random,random_color,0.5,0.5,0.015625,above_below,0,0,2,1,150,34,1024,0
141,mobilenet-random,different_shapes,0.48046875,0.49961838126182556,0.015613074414432049,above_below,0,0,2,1,150,34,1024,0
142,mobilenet-random,split_text,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,2,1,150,34,1024,0
143,mobilenet-random,random_color,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,2,1,150,34,1024,0
144,resnext-random,different_shapes,0.5361328125,0.49869272112846375,0.015584147535264492,above_below,0,0,2,4,0,34,1024,0
145,resnext-random,split_text,0.5576171875,0.4966691732406616,0.015520911663770676,above_below,0,0,2,4,0,34,1024,0
146,resnext-random,random_color,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,2,4,0,34,1024,0
147,mobilenet-random,different_shapes,0.482421875,0.4996909201145172,0.015615341253578663,above_below,0,0,2,4,0,34,1024,0
148,mobilenet-random,split_text,0.4990234375,0.4999990463256836,0.015624970197677612,above_below,0,0,2,4,0,34,1024,0
149,mobilenet-random,random_color,0.4775390625,0.4994952380657196,0.015609226189553738,above_below,0,0,2,4,0,34,1024,0
150,resnext-random,different_shapes,0.4912109375,0.4999227523803711,0.015622586011886597,above_below,0,0,2,4,30,34,1024,0
151,resnext-random,split_text,0.521484375,0.49953821301460266,0.015610569156706333,above_below,0,0,2,4,30,34,1024,0
152,resnext-random,random_color,0.5078125,0.49993896484375,0.015623092651367188,above_below,0,0,2,4,30,34,1024,0
153,mobilenet-random,different_shapes,0.470703125,0.4991409480571747,0.015598154626786709,above_below,0,0,2,4,30,34,1024,0
154,mobilenet-random,split_text,0.51171875,0.4998626410961151,0.015620707534253597,above_below,0,0,2,4,30,34,1024,0
155,mobilenet-random,random_color,0.5146484375,0.4997853636741638,0.01561829261481762,above_below,0,0,2,4,30,34,1024,0
156,resnext-random,different_shapes,0.556640625,0.49678146839141846,0.015524420887231827,above_below,0,0,2,4,45,34,1024,0
157,resnext-random,split_text,0.501953125,0.4999961853027344,0.01562488079071045,above_below,0,0,2,4,45,34,1024,0
158,resnext-random,random_color,0.5107421875,0.49988460540771484,0.015621393918991089,above_below,0,0,2,4,45,34,1024,0
159,mobilenet-random,different_shapes,0.4921875,0.49993896484375,0.015623092651367188,above_below,0,0,2,4,45,34,1024,0
160,mobilenet-random,split_text,0.5078125,0.49993896484375,0.015623092651367188,above_below,0,0,2,4,45,34,1024,0
161,mobilenet-random,random_color,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,2,4,45,34,1024,0
162,resnext-random,different_shapes,0.4951171875,0.49997615814208984,0.015624254941940308,above_below,0,0,2,4,60,34,1024,0
163,resnext-random,split_text,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,2,4,60,34,1024,0
164,resnext-random,random_color,0.5087890625,0.4999227523803711,0.015622586011886597,above_below,0,0,2,4,60,34,1024,0
165,mobilenet-random,different_shapes,0.474609375,0.49935489892959595,0.015604840591549873,above_below,0,0,2,4,60,34,1024,0
166,mobilenet-random,split_text,0.509765625,0.4999046325683594,0.01562201976776123,above_below,0,0,2,4,60,34,1024,0
167,mobilenet-random,random_color,0.4814453125,0.4996556043624878,0.015614237636327744,above_below,0,0,2,4,60,34,1024,0
168,resnext-random,different_shapes,0.55859375,0.4965549111366272,0.0155173409730196,above_below,0,0,2,4,90,34,1024,0
169,resnext-random,split_text,0.5302734375,0.49908268451690674,0.015596333891153336,above_below,0,0,2,4,90,34,1024,0
170,resnext-random,random_color,0.537109375,0.49862098693847656,0.015581905841827393,above_below,0,0,2,4,90,34,1024,0
171,mobilenet-random,different_shapes,0.474609375,0.49935489892959595,0.015604840591549873,above_below,0,0,2,4,90,34,1024,0
172,mobilenet-random,split_text,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,2,4,90,34,1024,0
173,mobilenet-random,random_color,0.5009765625,0.4999990463256836,0.015624970197677612,above_below,0,0,2,4,90,34,1024,0
174,resnext-random,different_shapes,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,2,4,120,34,1024,0
175,resnext-random,split_text,0.4921875,0.49993896484375,0.015623092651367188,above_below,0,0,2,4,120,34,1024,0
176,resnext-random,random_color,0.4755859375,0.49940359592437744,0.015606362372636795,above_below,0,0,2,4,120,34,1024,0
177,mobilenet-random,different_shapes,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,0,0,2,4,120,34,1024,0
178,mobilenet-random,split_text,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,0,0,2,4,120,34,1024,0
179,mobilenet-random,random_color,0.4521484375,0.49770495295524597,0.015553279779851437,above_below,0,0,2,4,120,34,1024,0
180,resnext-random,different_shapes,0.5263671875,0.49930429458618164,0.015603259205818176,above_below,0,0,2,4,135,34,1024,0
181,resnext-random,split_text,0.5283203125,0.4991973042488098,0.015599915757775307,above_below,0,0,2,4,135,34,1024,0
182,resnext-random,random_color,0.4931640625,0.4999532699584961,0.015623539686203003,above_below,0,0,2,4,135,34,1024,0
183,mobilenet-random,different_shapes,0.5048828125,0.49997615814208984,0.015624254941940308,above_below,0,0,2,4,135,34,1024,0
184,mobilenet-random,split_text,0.5068359375,0.4999532699584961,0.015623539686203003,above_below,0,0,2,4,135,34,1024,0
185,mobilenet-random,random_color,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,0,0,2,4,135,34,1024,0
186,resnext-random,different_shapes,0.5068359375,0.4999532699584961,0.015623539686203003,above_below,0,0,2,4,150,34,1024,0
187,resnext-random,split_text,0.48828125,0.4998626410961151,0.015620707534253597,above_below,0,0,2,4,150,34,1024,0
188,resnext-random,random_color,0.4912109375,0.4999227523803711,0.015622586011886597,above_below,0,0,2,4,150,34,1024,0
189,mobilenet-random,different_shapes,0.5,0.5,0.015625,above_below,0,0,2,4,150,34,1024,0
190,mobilenet-random,split_text,0.4794921875,0.4995792508125305,0.015611851587891579,above_below,0,0,2,4,150,34,1024,0
191,mobilenet-random,random_color,0.478515625,0.49953821301460266,0.015610569156706333,above_below,0,0,2,4,150,34,1024,0
192,resnext-random,different_shapes,0.7060546875,0.4555671811103821,0.01423647440969944,above_below,1,0,1,1,0,34,1024,0
193,resnext-random,split_text,0.63671875,0.4809448719024658,0.015029527246952057,above_below,1,0,1,1,0,34,1024,0
194,resnext-random,random_color,0.611328125,0.487448513507843,0.015232766047120094,above_below,1,0,1,1,0,34,1024,0
195,mobilenet-random,different_shapes,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,1,0,1,1,0,34,1024,0
196,mobilenet-random,split_text,0.517578125,0.4996909201145172,0.015615341253578663,above_below,1,0,1,1,0,34,1024,0
197,mobilenet-random,random_color,0.5107421875,0.49988460540771484,0.015621393918991089,above_below,1,0,1,1,0,34,1024,0
198,resnext-random,different_shapes,0.5634765625,0.49595436453819275,0.015498573891818523,above_below,1,0,1,1,30,34,1024,0
199,resnext-random,split_text,0.548828125,0.49761009216308594,0.015550315380096436,above_below,1,0,1,1,30,34,1024,0
200,resnext-random,random_color,0.5185546875,0.4996556043624878,0.015614237636327744,above_below,1,0,1,1,30,34,1024,0
201,mobilenet-random,different_shapes,0.5009765625,0.4999990463256836,0.015624970197677612,above_below,1,0,1,1,30,34,1024,0
202,mobilenet-random,split_text,0.494140625,0.4999656677246094,0.015623927116394043,above_below,1,0,1,1,30,34,1024,0
203,mobilenet-random,random_color,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,1,0,1,1,30,34,1024,0
204,resnext-random,different_shapes,0.5361328125,0.49869272112846375,0.015584147535264492,above_below,1,0,1,1,45,34,1024,0
205,resnext-random,split_text,0.5185546875,0.4996556043624878,0.015614237636327744,above_below,1,0,1,1,45,34,1024,0
206,resnext-random,random_color,0.4658203125,0.4988303780555725,0.015588449314236641,above_below,1,0,1,1,45,34,1024,0
207,mobilenet-random,different_shapes,0.498046875,0.4999961853027344,0.01562488079071045,above_below,1,0,1,1,45,34,1024,0
208,mobilenet-random,split_text,0.490234375,0.4999046325683594,0.01562201976776123,above_below,1,0,1,1,45,34,1024,0
209,mobilenet-random,random_color,0.4853515625,0.4997853636741638,0.01561829261481762,above_below,1,0,1,1,45,34,1024,0
210,resnext-random,different_shapes,0.5234375,0.4994503855705261,0.015607824549078941,above_below,1,0,1,1,60,34,1024,0
211,resnext-random,split_text,0.505859375,0.4999656677246094,0.015623927116394043,above_below,1,0,1,1,60,34,1024,0
212,resnext-random,random_color,0.5107421875,0.49988460540771484,0.015621393918991089,above_below,1,0,1,1,60,34,1024,0
213,mobilenet-random,different_shapes,0.5048828125,0.49997615814208984,0.015624254941940308,above_below,1,0,1,1,60,34,1024,0
214,mobilenet-random,split_text,0.494140625,0.4999656677246094,0.015623927116394043,above_below,1,0,1,1,60,34,1024,0
215,mobilenet-random,random_color,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,1,0,1,1,60,34,1024,0
216,resnext-random,different_shapes,0.6396484375,0.48010239005088806,0.015003199689090252,above_below,1,0,1,1,90,34,1024,0
217,resnext-random,split_text,0.5810546875,0.4933863878250122,0.015418324619531631,above_below,1,0,1,1,90,34,1024,0
218,resnext-random,random_color,0.58984375,0.49186187982559204,0.015370683744549751,above_below,1,0,1,1,90,34,1024,0
219,mobilenet-random,different_shapes,0.49609375,0.4999847412109375,0.015624523162841797,above_below,1,0,1,1,90,34,1024,0
220,mobilenet-random,split_text,0.490234375,0.4999046325683594,0.01562201976776123,above_below,1,0,1,1,90,34,1024,0
221,mobilenet-random,random_color,0.505859375,0.4999656677246094,0.015623927116394043,above_below,1,0,1,1,90,34,1024,0
222,resnext-random,different_shapes,0.494140625,0.4999656677246094,0.015623927116394043,above_below,1,0,1,1,120,34,1024,0
223,resnext-random,split_text,0.51171875,0.4998626410961151,0.015620707534253597,above_below,1,0,1,1,120,34,1024,0
224,resnext-random,random_color,0.50390625,0.4999847412109375,0.015624523162841797,above_below,1,0,1,1,120,34,1024,0
225,mobilenet-random,different_shapes,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,1,0,1,1,120,34,1024,0
226,mobilenet-random,split_text,0.494140625,0.4999656677246094,0.015623927116394043,above_below,1,0,1,1,120,34,1024,0
227,mobilenet-random,random_color,0.466796875,0.4988963305950165,0.015590510331094265,above_below,1,0,1,1,120,34,1024,0
228,resnext-random,different_shapes,0.544921875,0.49797794222831726,0.015561810694634914,above_below,1,0,1,1,135,34,1024,0
229,resnext-random,split_text,0.5185546875,0.4996556043624878,0.015614237636327744,above_below,1,0,1,1,135,34,1024,0
230,resnext-random,random_color,0.4833984375,0.49972429871559143,0.015616384334862232,above_below,1,0,1,1,135,34,1024,0
231,mobilenet-random,different_shapes,0.51953125,0.49961838126182556,0.015613074414432049,above_below,1,0,1,1,135,34,1024,0
