,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose
150,resnext-saycam(S)-h,different_shapes,0.9169921875,0.27589401602745056,0.00862168800085783,above_below,1,0,2,1,45,34,1024,True
151,resnext-saycam(S)-h,split_text,0.755859375,0.4295765161514282,0.013424266129732132,above_below,1,0,2,1,45,34,1024,True
152,resnext-saycam(S)-h,random_color,0.8623046875,0.34457990527153015,0.010768122039735317,above_below,1,0,2,1,45,34,1024,True
153,resnext-saycam(S)-h,different_shapes,0.97265625,0.163083016872406,0.005096344277262688,above_below,1,0,2,1,60,34,1024,True
154,resnext-saycam(S)-h,split_text,0.8212890625,0.38311007618904114,0.011972189880907536,above_below,1,0,2,1,60,34,1024,True
155,resnext-saycam(S)-h,random_color,0.9501953125,0.21754121780395508,0.006798163056373596,above_below,1,0,2,1,60,34,1024,True
156,resnext-saycam(S)-h,different_shapes,0.994140625,0.07632196694612503,0.002385061467066407,above_below,1,0,2,1,90,34,1024,True
157,resnext-saycam(S)-h,split_text,0.962890625,0.18902981281280518,0.005907181650400162,above_below,1,0,2,1,90,34,1024,True
158,resnext-saycam(S)-h,random_color,0.9873046875,0.11195597797632217,0.003498624311760068,above_below,1,0,2,1,90,34,1024,True
159,resnext-saycam(S)-h,different_shapes,0.9853515625,0.12014100700616837,0.0037544064689427614,above_below,1,0,2,1,120,34,1024,True
160,resnext-saycam(S)-h,split_text,0.861328125,0.3456037938594818,0.010800118558108807,above_below,1,0,2,1,120,34,1024,True
161,resnext-saycam(S)-h,random_color,0.9443359375,0.22927182912826538,0.007164744660258293,above_below,1,0,2,1,120,34,1024,True
162,resnext-saycam(S)-h,different_shapes,0.8974609375,0.3033559024333954,0.009479871951043606,above_below,1,0,2,1,135,34,1024,True
163,resnext-saycam(S)-h,split_text,0.736328125,0.4406234323978424,0.013769482262432575,above_below,1,0,2,1,135,34,1024,True
164,resnext-saycam(S)-h,random_color,0.8291015625,0.37642019987106323,0.011763131245970726,above_below,1,0,2,1,135,34,1024,True
165,resnext-saycam(S)-h,different_shapes,0.525390625,0.49935489892959595,0.015604840591549873,above_below,1,0,2,1,150,34,1024,True
166,resnext-saycam(S)-h,split_text,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,1,0,2,1,150,34,1024,True
