,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
129,resnext-saycam(S)-s,different_shapes,0.6171875,0.4860731363296509,0.01518978551030159,above_below,1,0,1,4,60,34,1024,0
130,resnext-saycam(S)-s,split_text,0.8984375,0.30207210779190063,0.009439753368496895,above_below,1,0,1,4,60,34,1024,0
131,resnext-saycam(S)-s,random_color,0.7138671875,0.4519522488117218,0.014123507775366306,above_below,1,0,1,4,60,34,1024,0
132,resnext-saycam(S)-s,different_shapes,0.5341796875,0.4988303780555725,0.015588449314236641,above_below,1,0,1,4,90,34,1024,0
133,resnext-saycam(S)-s,split_text,0.814453125,0.38874056935310364,0.012148142792284489,above_below,1,0,1,4,90,34,1024,0
134,resnext-saycam(S)-s,random_color,0.505859375,0.4999656677246094,0.015623927116394043,above_below,1,0,1,4,90,34,1024,0
135,resnext-saycam(S)-s,different_shapes,0.662109375,0.47299107909202576,0.014780971221625805,above_below,1,0,1,4,120,34,1024,0
136,resnext-saycam(S)-s,split_text,0.69140625,0.46191301941871643,0.014434781856834888,above_below,1,0,1,4,120,34,1024,0
137,resnext-saycam(S)-s,random_color,0.783203125,0.4120630919933319,0.012876971624791622,above_below,1,0,1,4,120,34,1024,0
138,resnext-saycam(S)-s,different_shapes,0.8603515625,0.34662190079689026,0.01083193439990282,above_below,1,0,1,4,135,34,1024,0
139,resnext-saycam(S)-s,split_text,0.8447265625,0.3621651530265808,0.01131766103208065,above_below,1,0,1,4,135,34,1024,0
140,resnext-saycam(S)-s,random_color,0.8994140625,0.30077967047691345,0.009399364702403545,above_below,1,0,1,4,135,34,1024,0
141,resnext-saycam(S)-s,different_shapes,0.919921875,0.2714141011238098,0.008481690660119057,above_below,1,0,1,4,150,34,1024,0
142,resnext-saycam(S)-s,split_text,0.947265625,0.22350271046161652,0.006984459701925516,above_below,1,0,1,4,150,34,1024,0
143,resnext-saycam(S)-s,random_color,0.962890625,0.18902981281280518,0.005907181650400162,above_below,1,0,1,4,150,34,1024,0
144,resnext-saycam(S)-s,different_shapes,0.83984375,0.36675089597702026,0.011460965499281883,above_below,1,0,2,1,0,34,1024,0
145,resnext-saycam(S)-s,split_text,0.9814453125,0.13494595885276794,0.004217061214148998,above_below,1,0,2,1,0,34,1024,0
146,resnext-saycam(S)-s,random_color,0.9833984375,0.12777304649353027,0.003992907702922821,above_below,1,0,2,1,0,34,1024,0
147,resnext-saycam(S)-s,different_shapes,0.7578125,0.4284071922302246,0.013387724757194519,above_below,1,0,2,1,30,34,1024,0
148,resnext-saycam(S)-s,split_text,0.9208984375,0.2698972225189209,0.008434288203716278,above_below,1,0,2,1,30,34,1024,0
149,resnext-saycam(S)-s,random_color,0.8935546875,0.3084067106246948,0.009637709707021713,above_below,1,0,2,1,30,34,1024,0
150,resnext-saycam(S)-s,different_shapes,0.70703125,0.45512422919273376,0.01422263216227293,above_below,1,0,2,1,45,34,1024,0
151,resnext-saycam(S)-s,split_text,0.880859375,0.32395389676094055,0.010123559273779392,above_below,1,0,2,1,45,34,1024,0
152,resnext-saycam(S)-s,random_color,0.806640625,0.3949322998523712,0.0123416343703866,above_below,1,0,2,1,45,34,1024,0
153,resnext-saycam(S)-s,different_shapes,0.6337890625,0.48176807165145874,0.015055252239108086,above_below,1,0,2,1,60,34,1024,0
154,resnext-saycam(S)-s,split_text,0.8837890625,0.320477694272995,0.010014927946031094,above_below,1,0,2,1,60,34,1024,0
155,resnext-saycam(S)-s,random_color,0.736328125,0.4406234323978424,0.013769482262432575,above_below,1,0,2,1,60,34,1024,0
156,resnext-saycam(S)-s,different_shapes,0.5791015625,0.49370330572128296,0.015428228303790092,above_below,1,0,2,1,90,34,1024,0
157,resnext-saycam(S)-s,split_text,0.8291015625,0.37642019987106323,0.011763131245970726,above_below,1,0,2,1,90,34,1024,0
158,resnext-saycam(S)-s,random_color,0.5703125,0.495031476020813,0.015469733625650406,above_below,1,0,2,1,90,34,1024,0
159,resnext-saycam(S)-s,different_shapes,0.541015625,0.49831488728523254,0.015572340227663517,above_below,1,0,2,1,120,34,1024,0
160,resnext-saycam(S)-s,split_text,0.6708984375,0.4698869287967682,0.014683966524899006,above_below,1,0,2,1,120,34,1024,0
161,resnext-saycam(S)-s,random_color,0.736328125,0.4406234323978424,0.013769482262432575,above_below,1,0,2,1,120,34,1024,0
162,resnext-saycam(S)-s,different_shapes,0.615234375,0.4865398705005646,0.015204370953142643,above_below,1,0,2,1,135,34,1024,0
163,resnext-saycam(S)-s,split_text,0.79296875,0.40517812967300415,0.01266181655228138,above_below,1,0,2,1,135,34,1024,0
164,resnext-saycam(S)-s,random_color,0.8583984375,0.3486410081386566,0.01089503150433302,above_below,1,0,2,1,135,34,1024,0
165,resnext-saycam(S)-s,different_shapes,0.6552734375,0.4752790331840515,0.01485246978700161,above_below,1,0,2,1,150,34,1024,0
166,resnext-saycam(S)-s,split_text,0.892578125,0.30964887142181396,0.009676527231931686,above_below,1,0,2,1,150,34,1024,0
167,resnext-saycam(S)-s,random_color,0.9267578125,0.2605336308479309,0.008141675963997841,above_below,1,0,2,1,150,34,1024,0
168,resnext-saycam(S)-s,different_shapes,0.8193359375,0.38473960757255554,0.01202311273664236,above_below,1,0,2,4,0,34,1024,0
169,resnext-saycam(S)-s,split_text,0.9677734375,0.17660127580165863,0.005518789868801832,above_below,1,0,2,4,0,34,1024,0
170,resnext-saycam(S)-s,random_color,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,1,0,2,4,0,34,1024,0
171,resnext-saycam(S)-s,different_shapes,0.7548828125,0.4301566481590271,0.013442395254969597,above_below,1,0,2,4,30,34,1024,0
172,resnext-saycam(S)-s,split_text,0.9150390625,0.2788235545158386,0.008713236078619957,above_below,1,0,2,4,30,34,1024,0
173,resnext-saycam(S)-s,random_color,0.9541015625,0.2092648297548294,0.006539525929838419,above_below,1,0,2,4,30,34,1024,0
174,resnext-saycam(S)-s,different_shapes,0.63671875,0.4809448719024658,0.015029527246952057,above_below,1,0,2,4,45,34,1024,0
175,resnext-saycam(S)-s,split_text,0.87109375,0.335096150636673,0.01047175470739603,above_below,1,0,2,4,45,34,1024,0
176,resnext-saycam(S)-s,random_color,0.8134765625,0.3895284831523895,0.012172765098512173,above_below,1,0,2,4,45,34,1024,0
177,resnext-saycam(S)-s,different_shapes,0.5859375,0.49255937337875366,0.015392480418086052,above_below,1,0,2,4,60,34,1024,0
178,resnext-saycam(S)-s,split_text,0.8603515625,0.34662190079689026,0.01083193439990282,above_below,1,0,2,4,60,34,1024,0
179,resnext-saycam(S)-s,random_color,0.703125,0.45688098669052124,0.014277530834078789,above_below,1,0,2,4,60,34,1024,0
180,resnext-saycam(S)-s,different_shapes,0.537109375,0.49862098693847656,0.015581905841827393,above_below,1,0,2,4,90,34,1024,0
181,resnext-saycam(S)-s,split_text,0.810546875,0.39186814427375793,0.012245879508554935,above_below,1,0,2,4,90,34,1024,0
182,resnext-saycam(S)-s,random_color,0.5283203125,0.4991973042488098,0.015599915757775307,above_below,1,0,2,4,90,34,1024,0
183,resnext-saycam(S)-s,different_shapes,0.5615234375,0.49620044231414795,0.015506263822317123,above_below,1,0,2,4,120,34,1024,0
184,resnext-saycam(S)-s,split_text,0.6689453125,0.4705926775932312,0.014706021174788475,above_below,1,0,2,4,120,34,1024,0
185,resnext-saycam(S)-s,random_color,0.76171875,0.42603203654289246,0.01331350114196539,above_below,1,0,2,4,120,34,1024,0
186,resnext-saycam(S)-s,different_shapes,0.638671875,0.48038536310195923,0.015012042596936226,above_below,1,0,2,4,135,34,1024,0
187,resnext-saycam(S)-s,split_text,0.765625,0.42360755801200867,0.01323773618787527,above_below,1,0,2,4,135,34,1024,0
188,resnext-saycam(S)-s,random_color,0.884765625,0.31930458545684814,0.009978268295526505,above_below,1,0,2,4,135,34,1024,0
189,resnext-saycam(S)-s,different_shapes,0.6875,0.4635123908519745,0.014484762214124203,above_below,1,0,2,4,150,34,1024,0
190,resnext-saycam(S)-s,split_text,0.9033203125,0.2955211102962494,0.009235034696757793,above_below,1,0,2,4,150,34,1024,0
191,resnext-saycam(S)-s,random_color,0.9375,0.24206146597862244,0.007564420811831951,above_below,1,0,2,4,150,34,1024,0
