original_index,configuration_index,example_index,scene_type,reference_object,target_object,target_pixel_count,reference_pixel_count,target_count_diff,target_count_ratio,reference_count_diff,reference_count_ratio
79,0,15,Behind,CardboardBoxNoFlaps,Teddy,9057,59581,2073,1.2968213058419245,14695,1.3273849307133627
80,0,16,Behind,ShortBoxNoFlaps,BeachBall,9421,43453,4278,1.8318102274936807,11974,1.3803805711744337
81,0,17,Behind,ShortBoxNoFlaps,Knight,4971,43453,292,1.0624064971147682,10733,1.3280256723716382
82,0,18,Behind,ShortBoxNoFlaps,Lego,6656,43453,4595,3.2295002426006794,10744,1.3284722859151916
83,0,19,Behind,ShortBoxNoFlaps,Pineapple,5083,43453,1373,1.3700808625336927,10304,1.31083893933452
84,0,20,Behind,ShortBoxNoFlaps,PingPong,6016,43453,3610,2.5004156275976723,10951,1.3369331118085042
85,0,21,Behind,ShortBoxNoFlaps,Robot,3437,43453,541,1.1868093922651934,10523,1.3195566352869723
86,0,22,Behind,ShortBoxNoFlaps,RubberDuck,4116,43453,2465,2.4930345245305876,10131,1.3040333713462577
87,0,23,Behind,ShortBoxNoFlaps,Teddy,9056,43453,2072,1.2966781214203895,11525,1.3609684289651716
88,0,24,Behind,WoodenBasket,BeachBall,6771,51001,-1736,0.7959327612554367,21670,1.7388087688793428
89,0,25,Behind,WoodenBasket,Knight,3890,51001,-2474,0.6112507856693903,18780,1.5828496942987493
90,0,26,Behind,WoodenBasket,Lego,3656,51001,-2010,0.645252382633251,20513,1.6728220939385987
91,0,27,Behind,WoodenBasket,Pineapple,3488,51001,-1853,0.6530612244897959,18239,1.5567120444417313
92,0,28,Behind,WoodenBasket,PingPong,2645,51001,-2892,0.47769550297995306,20318,1.662190789688101
93,0,29,Behind,WoodenBasket,Robot,2350,50959,-1951,0.5463845617298303,18149,1.5531545260591284
94,0,30,Behind,WoodenBasket,RubberDuck,2163,51001,-1261,0.6317172897196262,18212,1.5554301747537285
95,0,31,Behind,WoodenBasket,Teddy,6697,51001,-2174,0.7549318002479991,19738,1.6313533570034866
96,0,0,Far Behind,Basket,BeachBall,5028,46007,-4104,0.5505913272010512,19290,1.722012201968784
97,0,1,Far Behind,Basket,Knight,3868,46007,-2634,0.5948938788065211,16057,1.536126878130217
98,0,2,Far Behind,Basket,Lego,4377,46007,-2051,0.6809271935283137,18827,1.6926784400294335
99,0,3,Far Behind,Basket,Pineapple,3745,46007,-1828,0.6719899515521264,15671,1.5165809599156117
100,0,4,Far Behind,Basket,PingPong,3800,46007,-2637,0.5903371135622184,18505,1.6728601556250455
101,0,5,Far Behind,Basket,Robot,3654,46007,-771,0.8257627118644068,15647,1.5153820816864294
102,0,6,Far Behind,Basket,RubberDuck,4626,46007,1124,1.3209594517418617,15565,1.5113001773865056
103,0,7,Far Behind,Basket,Teddy,5575,46007,-3627,0.6058465550967181,17029,1.587652702049831
104,0,8,Far Behind,CardboardBoxNoFlaps,BeachBall,5028,59581,-114,0.9778296382730455,15143,1.3407669112021243
105,0,9,Far Behind,CardboardBoxNoFlaps,Knight,3868,59581,-811,0.8266723658901475,13903,1.3043697184640308
106,0,10,Far Behind,CardboardBoxNoFlaps,Lego,4377,59581,2318,2.125789218067023,13912,1.3046267708949177
107,0,11,Far Behind,CardboardBoxNoFlaps,Pineapple,3745,59581,35,1.009433962264151,13474,1.2922332834493677
108,0,12,Far Behind,CardboardBoxNoFlaps,PingPong,3800,59581,1395,1.5800415800415801,14120,1.3105958953828556
109,0,13,Far Behind,CardboardBoxNoFlaps,Robot,3654,59581,758,1.2617403314917126,13693,1.2984004532775453
110,0,14,Far Behind,CardboardBoxNoFlaps,RubberDuck,4626,59581,2976,2.8036363636363637,13300,1.2873749486830448
111,0,15,Far Behind,CardboardBoxNoFlaps,Teddy,5575,59581,-1409,0.7982531500572738,14695,1.3273849307133627
112,0,16,Far Behind,ShortBoxNoFlaps,BeachBall,5028,43453,-115,0.9776395100136107,11974,1.3803805711744337
113,0,17,Far Behind,ShortBoxNoFlaps,Knight,3868,43453,-811,0.8266723658901475,10733,1.3280256723716382
114,0,18,Far Behind,ShortBoxNoFlaps,Lego,4377,43453,2316,2.12372634643377,10744,1.3284722859151916
115,0,19,Far Behind,ShortBoxNoFlaps,Pineapple,3745,43453,35,1.009433962264151,10304,1.31083893933452
116,0,20,Far Behind,ShortBoxNoFlaps,PingPong,3800,43453,1394,1.5793848711554448,10951,1.3369331118085042
117,0,21,Far Behind,ShortBoxNoFlaps,Robot,3654,43453,758,1.2617403314917126,10523,1.3195566352869723
118,0,22,Far Behind,ShortBoxNoFlaps,RubberDuck,4626,43453,2975,2.801938219261054,10131,1.3040333713462577
119,0,23,Far Behind,ShortBoxNoFlaps,Teddy,5575,43453,-1409,0.7982531500572738,11525,1.3609684289651716
120,0,24,Far Behind,WoodenBasket,BeachBall,5028,51001,-3479,0.5910426707417421,21670,1.7388087688793428
121,0,25,Far Behind,WoodenBasket,Knight,3868,51001,-2496,0.6077938403519799,18780,1.5828496942987493
122,0,26,Far Behind,WoodenBasket,Lego,4377,51001,-1289,0.7725026473702788,20513,1.6728220939385987
123,0,27,Far Behind,WoodenBasket,Pineapple,3745,51001,-1596,0.7011795543905636,18239,1.5567120444417313
124,0,28,Far Behind,WoodenBasket,PingPong,3800,51001,-1737,0.6862922160014449,20318,1.662190789688101
125,0,29,Far Behind,WoodenBasket,Robot,3654,51001,-647,0.8495698674726808,18191,1.5544346235903688
126,0,30,Far Behind,WoodenBasket,RubberDuck,4626,51001,1202,1.3510514018691588,18212,1.5554301747537285
127,0,31,Far Behind,WoodenBasket,Teddy,5575,51001,-3296,0.6284522601735993,19738,1.6313533570034866
128,0,0,Support,Basket,BeachBall,22869,41611,13737,2.504270696452037,14894,1.5574727701463487
129,0,1,Support,Basket,Knight,14921,42810,8419,2.2948323592740696,12860,1.4293823038397329
130,0,2,Support,Basket,Lego,18337,43224,11909,2.8526757934038582,16044,1.5902869757174394
131,0,3,Support,Basket,Pineapple,14443,42942,8870,2.591602368562713,12606,1.4155458860759493
132,0,4,Support,Basket,PingPong,14168,46573,7731,2.2010253223551346,19071,1.6934404770562141
133,0,5,Support,Basket,Robot,10149,45219,5724,2.2935593220338983,14859,1.4894268774703556
134,0,6,Support,Basket,RubberDuck,18514,39465,15012,5.28669331810394,9023,1.2963997109256948
135,0,7,Support,Basket,Teddy,25103,39676,15901,2.7279939143664422,10698,1.3691766167437367
136,0,8,Support,CardboardBoxNoFlaps,BeachBall,22869,49799,17727,4.447491248541423,5361,1.1206399927989559
137,0,9,Support,CardboardBoxNoFlaps,Knight,13899,53656,9220,2.970506518486856,7978,1.174657384298787
138,0,10,Support,CardboardBoxNoFlaps,Lego,18337,50637,16278,8.905779504613891,4968,1.1087827629245222
139,0,11,Support,CardboardBoxNoFlaps,Pineapple,14233,52582,10523,3.8363881401617252,6475,1.1404342073871647
140,0,12,Support,CardboardBoxNoFlaps,PingPong,14168,55404,11763,5.891060291060291,9943,1.218714942478168
141,0,13,Support,CardboardBoxNoFlaps,Robot,9206,56042,6310,3.178867403314917,10154,1.2212778940027893
142,0,14,Support,CardboardBoxNoFlaps,RubberDuck,18193,47430,16543,11.026060606060605,1149,1.0248266027095352
143,0,15,Support,CardboardBoxNoFlaps,Teddy,24528,48147,17544,3.5120274914089347,3261,1.0726507151450342
144,0,16,Support,ShortBoxNoFlaps,BeachBall,22869,33916,17726,4.446626482597706,2437,1.0774166904920741
145,0,17,Support,ShortBoxNoFlaps,Knight,13899,37773,9220,2.970506518486856,5053,1.1544315403422982
146,0,18,Support,ShortBoxNoFlaps,Lego,18337,34754,16276,8.897137311984473,2045,1.0625210186798741
147,0,19,Support,ShortBoxNoFlaps,Pineapple,14233,36699,10523,3.8363881401617252,3550,1.10709221997647
148,0,20,Support,ShortBoxNoFlaps,PingPong,14168,39521,11762,5.888611803823774,7019,1.2159559411728509
149,0,21,Support,ShortBoxNoFlaps,Robot,9206,40160,6310,3.178867403314917,7230,1.2195566352869724
150,0,22,Support,ShortBoxNoFlaps,RubberDuck,18191,31549,16540,11.01817080557238,-1773,0.9467919092491447
151,0,23,Support,ShortBoxNoFlaps,Teddy,24518,32274,17534,3.5105956471935853,346,1.01083688298672
152,0,24,Support,WoodenBasket,BeachBall,22869,46990,14362,2.688256729751969,17659,1.6020592547134431
153,0,25,Support,WoodenBasket,Knight,14080,49621,7716,2.2124450031426774,17400,1.5400204835355824
154,0,26,Support,WoodenBasket,Lego,18337,48449,12671,3.236321920225909,17961,1.5891170296510102
155,0,27,Support,WoodenBasket,Pineapple,14363,48733,9022,2.689196779629283,15971,1.4874855014956352
156,0,28,Support,WoodenBasket,PingPong,14168,52242,8631,2.558786346396966,21559,1.7026366391813057
157,0,29,Support,WoodenBasket,Robot,9369,52041,5068,2.178330620785864,19231,1.5861322767448949
158,0,30,Support,WoodenBasket,RubberDuck,18407,44859,14983,5.375876168224299,12070,1.3681112568239349
159,0,31,Support,WoodenBasket,Teddy,24824,45154,15953,2.7983316424303912,13891,1.444327159901481
160,1,32,Containment,Basket,BeachBall,9084,26099,0,1.0,0,1.0
161,1,33,Containment,Basket,Knight,6472,29332,0,1.0,0,1.0
162,1,34,Containment,Basket,Lego,6355,26591,0,1.0,0,1.0
163,1,35,Containment,Basket,Pineapple,5585,29701,0,1.0,0,1.0
164,1,36,Containment,Basket,PingPong,6232,27067,0,1.0,0,1.0
165,1,37,Containment,Basket,Robot,4418,29729,0,1.0,0,1.0
166,1,38,Containment,Basket,RubberDuck,3586,29678,0,1.0,0,1.0
167,1,39,Containment,Basket,Teddy,9179,28338,0,1.0,0,1.0
168,1,40,Containment,CardboardBoxNoFlaps,BeachBall,5155,43590,0,1.0,0,1.0
169,1,41,Containment,CardboardBoxNoFlaps,Knight,4684,44838,0,1.0,0,1.0
170,1,42,Containment,CardboardBoxNoFlaps,Lego,2064,44836,0,1.0,0,1.0
171,1,43,Containment,CardboardBoxNoFlaps,Pineapple,3760,45255,0,1.0,0,1.0
172,1,44,Containment,CardboardBoxNoFlaps,PingPong,2337,44696,0,1.0,0,1.0
173,1,45,Containment,CardboardBoxNoFlaps,Robot,2919,45060,0,1.0,0,1.0
174,1,46,Containment,CardboardBoxNoFlaps,RubberDuck,1728,45373,0,1.0,0,1.0
175,1,47,Containment,CardboardBoxNoFlaps,Teddy,6986,44060,0,1.0,0,1.0
176,1,48,Containment,ShortBoxNoFlaps,BeachBall,5155,30559,0,1.0,0,1.0
177,1,49,Containment,ShortBoxNoFlaps,Knight,4684,31807,0,1.0,0,1.0
178,1,50,Containment,ShortBoxNoFlaps,Lego,2064,31806,0,1.0,0,1.0
179,1,51,Containment,ShortBoxNoFlaps,Pineapple,3759,32225,0,1.0,0,1.0
180,1,52,Containment,ShortBoxNoFlaps,PingPong,2336,31667,0,1.0,0,1.0
181,1,53,Containment,ShortBoxNoFlaps,Robot,2919,32030,0,1.0,0,1.0
182,1,54,Containment,ShortBoxNoFlaps,RubberDuck,1729,32341,0,1.0,0,1.0
183,1,55,Containment,ShortBoxNoFlaps,Teddy,6985,31030,0,1.0,0,1.0
184,1,56,Containment,WoodenBasket,BeachBall,8530,28587,0,1.0,0,1.0
185,1,57,Containment,WoodenBasket,Knight,6405,31482,0,1.0,0,1.0
186,1,58,Containment,WoodenBasket,Lego,5667,29765,0,1.0,0,1.0
187,1,59,Containment,WoodenBasket,Pineapple,5426,31996,0,1.0,0,1.0
188,1,60,Containment,WoodenBasket,PingPong,5404,30110,0,1.0,0,1.0
189,1,61,Containment,WoodenBasket,Robot,4374,32060,0,1.0,0,1.0
190,1,62,Containment,WoodenBasket,RubberDuck,3484,32011,0,1.0,0,1.0
191,1,63,Containment,WoodenBasket,Teddy,8936,30478,0,1.0,0,1.0
192,1,32,High Containment,Basket,BeachBall,18741,26062,9657,2.0630779392338177,-37,0.9985823211617303
193,1,33,High Containment,Basket,Knight,11085,33765,4613,1.7127626699629173,4433,1.1511318696304378
194,1,34,High Containment,Basket,Lego,15038,29765,8683,2.3663257277734067,3174,1.1193636944830958
195,1,35,High Containment,Basket,Pineapple,11028,33775,5443,1.9745747538048344,4074,1.1371670987508837
196,1,36,High Containment,Basket,PingPong,10940,33863,4708,1.7554557124518613,6796,1.251080651716112
197,1,37,High Containment,Basket,Robot,8059,36744,3641,1.824128564961521,7015,1.2359648827743954
198,1,38,High Containment,Basket,RubberDuck,14391,30412,10805,4.013106525376464,734,1.0247321248062538
199,1,39,High Containment,Basket,Teddy,19679,25125,10500,2.1439154592003486,-3213,0.8866186745712471
200,1,40,High Containment,CardboardBoxNoFlaps,BeachBall,11931,46268,6776,2.3144519883608146,2678,1.0614361091993576
201,1,41,High Containment,CardboardBoxNoFlaps,Knight,7115,51553,2431,1.519000853970965,6715,1.1497613631294883
202,1,42,High Containment,CardboardBoxNoFlaps,Lego,8270,49884,6206,4.006782945736434,5048,1.112588098849139
203,1,43,High Containment,CardboardBoxNoFlaps,Pineapple,6593,51871,2833,1.7534574468085107,6616,1.1461937907413546
204,1,44,High Containment,CardboardBoxNoFlaps,PingPong,8780,49374,6443,3.7569533590072743,4678,1.1046626096294971
205,1,45,High Containment,CardboardBoxNoFlaps,Robot,5465,52689,2546,1.8722165125042822,7629,1.1693075898801597
206,1,46,High Containment,CardboardBoxNoFlaps,RubberDuck,6534,51620,4806,3.78125,6247,1.137680999713486
207,1,47,High Containment,CardboardBoxNoFlaps,Teddy,12218,47189,5232,1.7489264242771256,3129,1.0710167952791647
208,1,48,High Containment,ShortBoxNoFlaps,BeachBall,11936,30104,6781,2.3154219204655675,-455,0.9851107693314571
209,1,49,High Containment,ShortBoxNoFlaps,Knight,7116,35393,2432,1.519214346712212,3586,1.1127424780708648
210,1,50,High Containment,ShortBoxNoFlaps,Lego,8276,33719,6212,4.00968992248062,1913,1.0601458844243226
211,1,51,High Containment,ShortBoxNoFlaps,Pineapple,6594,35711,2835,1.7541899441340782,3486,1.108176881303336
212,1,52,High Containment,ShortBoxNoFlaps,PingPong,8783,33212,6447,3.759845890410959,1545,1.0487889601162093
213,1,53,High Containment,ShortBoxNoFlaps,Robot,5466,36529,2547,1.8725590955806783,4499,1.1404620668123635
214,1,54,High Containment,ShortBoxNoFlaps,RubberDuck,6539,35456,4810,3.781954887218045,3115,1.0963173680467517
215,1,55,High Containment,ShortBoxNoFlaps,Teddy,12222,31026,5237,1.74974946313529,-4,0.9998710924911376
216,1,56,High Containment,WoodenBasket,BeachBall,18408,31807,9878,2.1580304806565063,3220,1.1126386119564837
217,1,57,High Containment,WoodenBasket,Knight,10812,39404,4407,1.688056206088993,7922,1.2516358554094402
218,1,58,High Containment,WoodenBasket,Lego,14961,35066,9294,2.640021175224987,5301,1.1780950781118764
219,1,59,High Containment,WoodenBasket,Pineapple,10793,39361,5367,1.989126428308146,7365,1.230185023127891
220,1,60,High Containment,WoodenBasket,PingPong,10940,39108,5536,2.0244263508512215,8998,1.298837595483228
221,1,61,High Containment,WoodenBasket,Robot,7934,42181,3560,1.8139003200731596,10121,1.3156893325015595
222,1,62,High Containment,WoodenBasket,RubberDuck,13894,36091,10410,3.9879448909299655,4080,1.127456186935741
223,1,63,High Containment,WoodenBasket,Teddy,19192,31085,10256,2.1477170993733212,607,1.0199160049872038
224,1,32,Behind,Basket,BeachBall,7760,44803,-1324,0.8542492294143549,18704,1.7166558105674548
225,1,33,Behind,Basket,Knight,4050,44803,-2422,0.6257725587144622,15471,1.5274444292922404
226,1,34,Behind,Basket,Lego,4719,44803,-1636,0.7425649095200629,18212,1.6848933849798804
227,1,35,Behind,Basket,Pineapple,3895,44803,-1690,0.6974037600716204,15102,1.5084677283593144
228,1,36,Behind,Basket,PingPong,3761,44803,-2471,0.6034980744544287,17736,1.6552628662208593
229,1,37,Behind,Basket,Robot,2656,44803,-1762,0.6011770031688547,15074,1.5070469911534192
230,1,38,Behind,Basket,RubberDuck,2555,44803,-1031,0.7124930284439487,15125,1.5096367679762788
231,1,39,Behind,Basket,Teddy,7484,44803,-1695,0.8153393615862294,16465,1.5810219493259934
232,1,40,Behind,CardboardBoxNoFlaps,BeachBall,9588,58154,4433,1.8599418040737148,14564,1.334113328745125
233,1,41,Behind,CardboardBoxNoFlaps,Knight,4966,58154,282,1.060204953031597,13316,1.2969802399750212
234,1,42,Behind,CardboardBoxNoFlaps,Lego,6697,58154,4633,3.244670542635659,13318,1.2970380943884379
235,1,43,Behind,CardboardBoxNoFlaps,Pineapple,5136,58154,1376,1.3659574468085107,12899,1.2850292785327588
236,1,44,Behind,CardboardBoxNoFlaps,PingPong,5935,58154,3598,2.5395806589644843,13458,1.301100769643816
237,1,45,Behind,CardboardBoxNoFlaps,Robot,3480,58154,561,1.1921891058581706,13094,1.290590324012428
238,1,46,Behind,CardboardBoxNoFlaps,RubberDuck,4221,58154,2493,2.4427083333333335,12781,1.2816873471006986
239,1,47,Behind,CardboardBoxNoFlaps,Teddy,9293,58154,2307,1.330231892356141,14094,1.3198819791193828
240,1,48,Behind,ShortBoxNoFlaps,BeachBall,9588,41995,4433,1.8599418040737148,11436,1.3742269053306717
241,1,49,Behind,ShortBoxNoFlaps,Knight,4966,41995,282,1.060204953031597,10188,1.3203068506932436
242,1,50,Behind,ShortBoxNoFlaps,Lego,6697,41995,4633,3.244670542635659,10189,1.3203483619442873
243,1,51,Behind,ShortBoxNoFlaps,Pineapple,5136,41995,1377,1.3663208300079808,9770,1.3031807602792862
244,1,52,Behind,ShortBoxNoFlaps,PingPong,5935,41995,3599,2.5406678082191783,10328,1.3261439353269966
245,1,53,Behind,ShortBoxNoFlaps,Robot,3480,41995,561,1.1921891058581706,9965,1.3111145800811739
246,1,54,Behind,ShortBoxNoFlaps,RubberDuck,4221,41995,2492,2.4412955465587043,9654,1.2985065396864661
247,1,55,Behind,ShortBoxNoFlaps,Teddy,9293,41995,2308,1.3304223335719398,10965,1.35336770866903
248,1,56,Behind,WoodenBasket,BeachBall,6934,49857,-1596,0.8128956623681125,21270,1.7440444957498165
249,1,57,Behind,WoodenBasket,Knight,3882,49853,-2523,0.6060889929742389,18371,1.5835398005209327
250,1,58,Behind,WoodenBasket,Lego,3744,49853,-1923,0.6606670195870831,20088,1.6748866117923735
251,1,59,Behind,WoodenBasket,Pineapple,3571,49857,-1855,0.6581275340950977,17861,1.5582260282535316
252,1,60,Behind,WoodenBasket,PingPong,2629,49857,-2775,0.48649148778682455,19747,1.6558286283626702
253,1,61,Behind,WoodenBasket,Robot,2408,49803,-1966,0.5505258344764518,17743,1.553431066749844
254,1,62,Behind,WoodenBasket,RubberDuck,2150,49857,-1334,0.6171067738231917,17846,1.5574958607978506
255,1,63,Behind,WoodenBasket,Teddy,6920,49857,-2016,0.7743957027752909,19379,1.6358356847562177
256,1,32,Far Behind,Basket,BeachBall,5391,44803,-3693,0.5934610303830912,18704,1.7166558105674548
257,1,33,Far Behind,Basket,Knight,4077,44803,-2395,0.6299443757725587,15471,1.5274444292922404
258,1,34,Far Behind,Basket,Lego,4688,44803,-1667,0.7376868607395751,18212,1.6848933849798804
259,1,35,Far Behind,Basket,Pineapple,3967,44803,-1618,0.7102954341987466,15102,1.5084677283593144
260,1,36,Far Behind,Basket,PingPong,3974,44803,-2258,0.6376765083440308,17736,1.6552628662208593
261,1,37,Far Behind,Basket,Robot,3814,44803,-604,0.8632865550022635,15074,1.5070469911534192
262,1,38,Far Behind,Basket,RubberDuck,4916,44803,1330,1.3708867819297268,15125,1.5096367679762788
263,1,39,Far Behind,Basket,Teddy,5991,44803,-3188,0.6526854777208846,16465,1.5810219493259934
264,1,40,Far Behind,CardboardBoxNoFlaps,BeachBall,5391,58154,236,1.0457807953443259,14564,1.334113328745125
265,1,41,Far Behind,CardboardBoxNoFlaps,Knight,4077,58154,-607,0.8704099060631939,13316,1.2969802399750212
266,1,42,Far Behind,CardboardBoxNoFlaps,Lego,4688,58154,2624,2.2713178294573644,13318,1.2970380943884379
267,1,43,Far Behind,CardboardBoxNoFlaps,Pineapple,3967,58154,207,1.0550531914893617,12899,1.2850292785327588
268,1,44,Far Behind,CardboardBoxNoFlaps,PingPong,3974,58154,1637,1.7004706889174155,13458,1.301100769643816
269,1,45,Far Behind,CardboardBoxNoFlaps,Robot,3814,58154,895,1.3066118533744433,13094,1.290590324012428
270,1,46,Far Behind,CardboardBoxNoFlaps,RubberDuck,4916,58154,3188,2.8449074074074074,12781,1.2816873471006986
271,1,47,Far Behind,CardboardBoxNoFlaps,Teddy,5991,58154,-995,0.8575722874320069,14094,1.3198819791193828
272,1,48,Far Behind,ShortBoxNoFlaps,BeachBall,5391,41995,236,1.0457807953443259,11436,1.3742269053306717
273,1,49,Far Behind,ShortBoxNoFlaps,Knight,4077,41995,-607,0.8704099060631939,10188,1.3203068506932436
274,1,50,Far Behind,ShortBoxNoFlaps,Lego,4688,41995,2624,2.2713178294573644,10189,1.3203483619442873
275,1,51,Far Behind,ShortBoxNoFlaps,Pineapple,3967,41995,208,1.0553338653897313,9770,1.3031807602792862
276,1,52,Far Behind,ShortBoxNoFlaps,PingPong,3974,41995,1638,1.7011986301369864,10328,1.3261439353269966
277,1,53,Far Behind,ShortBoxNoFlaps,Robot,3814,41995,895,1.3066118533744433,9965,1.3111145800811739
278,1,54,Far Behind,ShortBoxNoFlaps,RubberDuck,4916,41995,3187,2.843262001156738,9654,1.2985065396864661
279,1,55,Far Behind,ShortBoxNoFlaps,Teddy,5991,41995,-994,0.8576950608446672,10965,1.35336770866903
280,1,56,Far Behind,WoodenBasket,BeachBall,5391,49857,-3139,0.6320046893317702,21270,1.7440444957498165
281,1,57,Far Behind,WoodenBasket,Knight,4077,49857,-2328,0.6365339578454332,18375,1.583666857251763
282,1,58,Far Behind,WoodenBasket,Lego,4688,49857,-979,0.8272454561496383,20092,1.6750209978162272
283,1,59,Far Behind,WoodenBasket,Pineapple,3967,49857,-1459,0.7311094729082197,17861,1.5582260282535316
284,1,60,Far Behind,WoodenBasket,PingPong,3974,49857,-1430,0.735381199111769,19747,1.6558286283626702
285,1,61,Far Behind,WoodenBasket,Robot,3814,49857,-560,0.871970736168267,17797,1.5551154086088583
286,1,62,Far Behind,WoodenBasket,RubberDuck,4916,49857,1432,1.4110218140068886,17846,1.5574958607978506
287,1,63,Far Behind,WoodenBasket,Teddy,5991,49857,-2945,0.6704341987466428,19379,1.6358356847562177
288,1,32,Support,Basket,BeachBall,23145,39748,14061,2.547886393659181,13649,1.5229702287443962
289,1,33,Support,Basket,Knight,14966,40969,8494,2.3124227441285536,11637,1.3967339424519296
290,1,34,Support,Basket,Lego,18346,41322,11991,2.8868607395751376,14731,1.5539844308224586
291,1,35,Support,Basket,Pineapple,14551,41085,8966,2.605371530886303,11384,1.3832867580216155
292,1,36,Support,Basket,PingPong,13953,44871,7721,2.2389281129653402,17804,1.657775150552333
293,1,37,Support,Basket,Robot,10276,43348,5858,2.3259393390674514,13619,1.458104880756164
294,1,38,Support,Basket,RubberDuck,18678,37686,15092,5.208588957055214,8008,1.2698295033358042
295,1,39,Support,Basket,Teddy,25528,37797,16349,2.7811308421396665,9459,1.3337920813042559
296,1,40,Support,CardboardBoxNoFlaps,BeachBall,23145,48414,17990,4.489815712900097,4824,1.1106675843083276
297,1,41,Support,CardboardBoxNoFlaps,Knight,13958,52344,9274,2.979931682322801,7506,1.167402649538338
298,1,42,Support,CardboardBoxNoFlaps,Lego,18346,49263,16282,8.888565891472869,4427,1.0987376215541083
299,1,43,Support,CardboardBoxNoFlaps,Pineapple,14354,51240,10594,3.817553191489362,5985,1.1322505800464038
300,1,44,Support,CardboardBoxNoFlaps,PingPong,13953,54141,11616,5.970474967907574,9445,1.2113164488992303
301,1,45,Support,CardboardBoxNoFlaps,Robot,9335,54704,6416,3.198013018156903,9644,1.2140257434531736
302,1,46,Support,CardboardBoxNoFlaps,RubberDuck,18357,46145,16629,10.62326388888889,772,1.0170145240561568
303,1,47,Support,CardboardBoxNoFlaps,Teddy,24967,46835,17981,3.573862009733753,2775,1.0629822968679075
304,1,48,Support,ShortBoxNoFlaps,BeachBall,23145,32484,17990,4.489815712900097,1925,1.0629928989822965
305,1,49,Support,ShortBoxNoFlaps,Knight,13958,36414,9274,2.979931682322801,4607,1.14484233030465
306,1,50,Support,ShortBoxNoFlaps,Lego,18346,33359,16282,8.888565891472869,1553,1.0488272652958561
307,1,51,Support,ShortBoxNoFlaps,Pineapple,14354,35310,10595,3.8185687682894387,3085,1.095733126454616
308,1,52,Support,ShortBoxNoFlaps,PingPong,13953,38231,11617,5.973030821917808,6564,1.2072820286102253
309,1,53,Support,ShortBoxNoFlaps,Robot,9335,38774,6416,3.198013018156903,6744,1.2105526069310022
310,1,54,Support,ShortBoxNoFlaps,RubberDuck,18352,30330,16623,10.614227877385773,-2011,0.937818867691166
311,1,55,Support,ShortBoxNoFlaps,Teddy,24949,30923,17964,3.5717967072297783,-107,0.996551724137931
312,1,56,Support,WoodenBasket,BeachBall,23145,44780,14615,2.713364595545135,16193,1.5664462867737083
313,1,57,Support,WoodenBasket,Knight,14152,47401,7747,2.2095238095238097,15919,1.505654024521949
314,1,58,Support,WoodenBasket,Lego,18346,46242,12679,3.2373389800599965,16477,1.5535696287586092
315,1,59,Support,WoodenBasket,Pineapple,14478,46523,9052,2.668263914485809,14527,1.4540255031878986
316,1,60,Support,WoodenBasket,PingPong,13953,50222,8549,2.581976313841599,20112,1.6679508468947193
317,1,61,Support,WoodenBasket,Robot,9499,49813,5125,2.1716963877457705,17753,1.5537429819089208
318,1,62,Support,WoodenBasket,RubberDuck,18563,42762,15079,5.328071182548794,10751,1.3358533004279778
319,1,63,Support,WoodenBasket,Teddy,25270,42921,16334,2.8278871978513878,12443,1.408261696961743
320,2,64,Containment,Basket,BeachBall,11393,32443,0,1.0,0,1.0
321,2,65,Containment,Basket,Knight,8043,36562,0,1.0,0,1.0
322,2,66,Containment,Basket,Lego,8273,33084,0,1.0,0,1.0
323,2,67,Containment,Basket,Pineapple,7067,37061,0,1.0,0,1.0
324,2,68,Containment,Basket,PingPong,8274,33324,0,1.0,0,1.0
325,2,69,Containment,Basket,Robot,5513,37203,0,1.0,0,1.0
326,2,70,Containment,Basket,RubberDuck,4406,37324,0,1.0,0,1.0
327,2,71,Containment,Basket,Teddy,11274,35271,0,1.0,0,1.0
328,2,72,Containment,CardboardBoxNoFlaps,BeachBall,6390,53960,0,1.0,0,1.0
329,2,73,Containment,CardboardBoxNoFlaps,Knight,5729,55546,0,1.0,0,1.0
330,2,74,Containment,CardboardBoxNoFlaps,Lego,2754,55512,0,1.0,0,1.0
331,2,75,Containment,CardboardBoxNoFlaps,Pineapple,4688,56125,0,1.0,0,1.0
332,2,76,Containment,CardboardBoxNoFlaps,PingPong,3042,55339,0,1.0,0,1.0
333,2,77,Containment,CardboardBoxNoFlaps,Robot,3602,55926,0,1.0,0,1.0
334,2,78,Containment,CardboardBoxNoFlaps,RubberDuck,2139,56325,0,1.0,0,1.0
335,2,79,Containment,CardboardBoxNoFlaps,Teddy,8405,54617,0,1.0,0,1.0
336,2,80,Containment,ShortBoxNoFlaps,BeachBall,6390,38218,0,1.0,0,1.0
337,2,81,Containment,ShortBoxNoFlaps,Knight,5729,39804,0,1.0,0,1.0
338,2,82,Containment,ShortBoxNoFlaps,Lego,2755,39769,0,1.0,0,1.0
339,2,83,Containment,ShortBoxNoFlaps,Pineapple,4688,40383,0,1.0,0,1.0
340,2,84,Containment,ShortBoxNoFlaps,PingPong,3042,39597,0,1.0,0,1.0
341,2,85,Containment,ShortBoxNoFlaps,Robot,3602,40184,0,1.0,0,1.0
342,2,86,Containment,ShortBoxNoFlaps,RubberDuck,2140,40582,0,1.0,0,1.0
343,2,87,Containment,ShortBoxNoFlaps,Teddy,8405,38875,0,1.0,0,1.0
